!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 15:03:55
!Source: Standard

BEGIN CH2_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
5046250,-41.583248,-29.163239,-67.649567,45.367767,-71.117439,122.29522,-69.585068,127.02589,-84.098892,57.695816,-44.938679,-89.967644,-78.445465,80.429497,-68.014954,-35.805679,-67.649132,-152.65245,-68.186623,-144.44891,-41.893658,-135.62213,-66.907173,8.8647327,-63.833942,146.60315,-64.745117,162.68889,-73.463699,-119.64596,-42.131504,-65.906624
5357500,-34.181534,-74.570183,-69.559219,-52.95628,-78.894974,6.1535964,-69.74929,-119.07136,-71.901672,-125.56029,-34.655117,-47.164059,-68.089546,-83.168137,-74.127304,-52.122219,-88.793564,29.709555,-73.047874,157.20076,-38.683334,-64.664047,-75.267616,-153.36227,-64.241585,131.12367,-71.04892,86.824066,-71.2686,66.201431,-32.595181,-8.5724096
5668750,-37.706055,-129.68073,-80.189941,-72.280052,-72.789749,18.740862,-73.408066,145.90442,-69.493378,63.35825,-32.458771,-92.624168,-66.500931,129.8678,-75.393517,148.06552,-65.443581,-78.567039,-64.581451,158.08327,-35.70229,-103.85294,-76.073784,161.53831,-65.554413,-165.82947,-69.607422,101.04961,-67.162796,-73.900063,-29.909029,-50.638294
5980000,-44.706394,14.227267,-72.853104,22.016716,-65.75338,83.766357,-69.199821,-123.10732,-78.463051,8.0867252,-37.437004,-151.72635,-62.239876,-23.874653,-72.306992,-64.719872,-66.198463,14.638899,-61.762512,171.70898,-42.497997,-149.23732,-63.32122,-105.08437,-66.710335,171.5013,-66.724869,-160.23476,-66.246567,-69.832138,-36.079372,-92.198318
6291250,-34.086006,-48.915634,-66.185829,19.566284,-72.86187,16.383503,-66.392723,100.80934,-64.453911,-91.884949,-43.131863,-1.3284055,-70.8722,30.656691,-85.704651,153.86214,-69.85199,-159.65193,-69.489006,96.847565,-41.937096,-50.230476,-71.031082,-51.956223,-68.358261,153.80219,-72.059219,-69.32592,-70.269005,-97.598358,-38.061546,10.946596
6602500,-34.569599,-96.02533,-64.382904,53.375324,-71.053642,174.81345,-66.154655,90.453033,-73.933594,17.223661,-35.271168,-57.048084,-74.432152,133.14928,-62.907795,37.80777,-76.562027,31.62516,-79.309959,2.1990938,-37.780693,-96.268486,-69.441353,150.33958,-66.504219,87.803398,-66.082054,67.200317,-63.766117,-146.81757,-30.694361,-27.674469
6913750,-44.481731,-98.130722,-82.188354,-91.8078,-63.531036,27.633085,-82.627113,-161.67642,-66.605186,-86.644783,-39.468018,-101.44677,-80.950378,111.90949,-64.238289,-158.87057,-72.011681,-126.11171,-67.403778,138.33885,-48.018612,-136.25667,-65.499138,161.98193,-73.568863,-144.86165,-68.812523,142.94122,-67.643486,91.643173,-32.272205,-65.384415
7225000,-36.668114,-70.114677,-68.731743,-134.91949,-64.52047,6.9628158,-70.047127,-85.292618,-71.855057,-141.57755,-40.524754,-28.59396,-63.198006,78.10244,-68.980659,-51.834942,-70.169998,75.770111,-74.278084,82.219582,-41.271961,-25.277765,-66.353706,7.7476439,-64.286201,48.267719,-70.951447,17.494387,-72.843346,-39.551445,-39.113281,-27.012075
7536250,-36.099945,-116.62779,-67.753395,-63.487476,-64.53318,28.824509,-77.352386,-39.176117,-68.21804,157.30388,-31.570454,-51.729397,-70.900055,-28.799736,-66.730774,83.206772,-69.803253,-175.367,-69.738861,160.56441,-35.167839,-71.338509,-70.799927,-117.19172,-75.464531,134.98117,-76.326187,-161.06291,-68.158493,-172.0358,-29.716703,-25.010872
7847500,-48.239513,-151.94199,-68.568893,140.86877,-68.574287,118.84059,-71.321327,71.091873,-65.58033,-39.008652,-31.424526,-96.159355,-66.671165,125.38736,-68.482689,-21.979927,-70.918709,11.719323,-75.330978,55.063457,-37.829853,-109.80304,-68.93969,-123.3659,-78.758446,-163.65196,-65.947479,36.922565,-76.573151,86.702751,-27.93478,-65.211174
8158750,-39.106873,-50.057545,-72.192535,-109.96465,-73.629387,152.21042,-73.141769,-156.93933,-65.510864,-33.682186,-36.567314,-119.97725,-72.206169,74.065689,-74.497276,109.53693,-76.243492,-36.120216,-63.965832,81.615456,-44.236198,-74.21566,-68.157867,-152.86133,-73.495918,45.149311,-68.423691,-152.22949,-67.857361,98.444664,-31.361546,-101.37756
8470000,-36.556778,-103.02351,-75.556679,131.02396,-64.12236,46.471931,-70.068817,95.5867,-89.98481,-111.98478,-38.130466,-79.048233,-70.339859,172.57661,-71.506157,-138.33321,-80.855766,144.93092,-77.007515,159.86894,-38.756977,-83.183083,-73.13813,-173.31705,-66.688049,55.747883,-82.934654,-106.47785,-65.309746,-96.156639,-38.810375,-78.244484
8781250,-47.220558,-147.1348,-80.603844,135.71884,-68.830475,-137.89275,-66.894905,87.541084,-63.544971,-87.541626,-34.497368,-100.27585,-62.854877,-68.429359,-66.164185,-29.99968,-74.262299,-130.49719,-64.318962,-149.08525,-38.974339,-114.24645,-68.096138,-89.467171,-71.174026,-165.4227,-72.460526,-29.773642,-72.27018,104.19615,-33.673306,-71.057106
9092500,-39.99979,-43.350323,-67.338173,76.424904,-71.257057,42.424969,-67.504463,109.02519,-71.632935,57.932354,-39.504051,-124.90993,-68.244873,47.182076,-74.295456,61.172726,-66.958908,-149.52087,-79.543411,-115.19875,-45.170403,-72.240524,-66.858902,-169.00835,-67.008095,-156.43242,-72.837669,-114.70587,-65.620918,-127.53219,-35.924129,-107.59982
9403750,-34.976189,-100.52586,-71.093719,-175.86354,-66.021835,123.25097,-66.505608,1.4769977,-63.850807,-13.38446,-39.928139,-56.904171,-65.072411,148.55447,-61.149776,-110.16729,-74.313469,164.05882,-76.85524,-156.55154,-37.483269,-69.963058,-67.726395,170.83365,-75.116066,-122.9436,-70.131081,45.287025,-62.298786,-157.81776,-46.90189,-6.6468902
9715000,-39.484528,-165.08376,-65.905739,-96.825294,-72.384697,165.1217,-64.399574,6.1011181,-62.998661,97.079071,-33.26318,-83.194649,-65.508492,159.62689,-66.129997,13.365502,-60.841496,-6.9919529,-63.494007,-45.558491,-36.589825,-104.46011,-60.389828,108.75896,-63.773594,-87.86116,-66.566017,62.976379,-62.985901,98.234116,-33.24202,-33.211704
10026250,-45.585693,6.5463276,-66.697166,-28.304096,-64.936996,-10.748386,-71.286949,-33.392662,-74.690643,-53.238247,-34.227493,-120.1149,-73.504608,32.717773,-69.915466,-136.29323,-64.985825,109.60525,-72.480789,154.31361,-42.524258,-115.9344,-72.883583,-38.727276,-65.477875,107.57426,-92.970909,131.20094,-64.056091,-13.125824,-32.732376,-74.570313
10337500,-37.253006,-66.739479,-67.26519,15.775447,-65.761795,-106.62225,-75.53138,-133.22096,-67.963242,-51.38924,-41.674377,-101.31597,-71.772087,166.89766,-72.202202,92.874039,-62.508068,64.304321,-63.951618,-167.61949,-39.356064,-83.771858,-63.070374,-3.180953,-67.936798,10.287717,-74.146889,-87.548683,-65.706123,-9.4157858,-39.184517,-84.726952
10648750,-39.500721,-106.63503,-69.766769,-65.733292,-73.817764,-159.19475,-66.123558,78.676498,-66.887398,51.496815,-35.459202,-74.312813,-65.444901,168.31232,-64.07431,-165.05486,-77.911972,70.547485,-75.879295,91.47934,-37.820473,-108.0323,-63.069374,103.47952,-71.451195,69.01387,-74.296509,151.00023,-65.8535,-130.52647,-34.77607,-32.865192
10960000,-43.915146,-72.486397,-72.864342,-33.202045,-69.959152,133.44371,-65.998703,-99.91394,-76.701653,99.084404,-33.504917,-103.204,-86.070503,-151.00146,-74.490791,-134.86121,-67.759392,60.154221,-74.304016,124.04427,-41.619339,-125.21085,-63.580578,130.03917,-63.853004,18.432861,-81.766739,4.7421622,-81.066803,131.04735,-30.849342,-65.55838
11271250,-36.272488,-84.6185,-64.754723,-14.479902,-67.388466,23.046566,-77.167198,85.470245,-67.308395,12.547979,-35.661949,-114.54171,-65.952202,43.28458,-76.213463,120.42566,-65.707069,-149.14217,-64.067337,125.0684,-39.366428,-83.933357,-73.901711,31.838436,-68.645653,84.659576,-63.697964,126.33099,-69.764297,126.51704,-32.683228,-91.590584
11582500,-36.582836,-132.32663,-66.214394,-142.52708,-66.351425,58.931084,-68.112877,-19.590921,-72.395477,56.016628,-34.142437,-97.166801,-61.971756,-12.970959,-70.313927,125.1825,-78.902885,-33.294117,-66.056458,-8.0949783,-35.896481,-115.17408,-67.020416,-83.939903,-68.143402,5.307445,-65.796318,-47.117023,-73.831314,144.08789,-35.5051,-76.285736
11893750,-45.710175,-165.70918,-71.411743,-121.87921,-67.267609,125.13183,-71.746056,-3.391294,-82.203377,-16.935272,-31.698977,-113.9882,-62.46376,60.915043,-75.400528,60.329197,-73.934792,10.397711,-68.471519,77.642685,-38.250565,-151.62347,-69.401718,-121.90132,-65.013046,-155.5378,-63.341084,-51.7463,-67.144989,-164.55785,-31.171419,-80.530693
12205000,-42.719807,-85.843628,-66.25132,-97.4142,-69.845146,-160.40199,-68.994743,113.68952,-80.955223,-81.763588,-32.71664,-139.82919,-83.452141,-145.63409,-71.213272,50.64653,-70.078094,171.97507,-60.853966,77.19416,-48.654049,-115.64272,-73.688286,-104.67044,-63.345631,-149.36034,-63.279991,1.2151674,-71.022995,136.84888,-30.861559,-112.0185
12516250,-39.849632,-124.20418,-66.649384,33.74892,-84.058372,162.73868,-78.545258,-7.736423,-88.48732,7.8427868,-35.896214,-138.23021,-63.710121,75.213295,-65.196198,-159.85088,-78.886818,-126.49795,-65.292427,-11.916203,-38.507187,-100.27658,-64.115715,67.717384,-68.368759,-28.578785,-63.962959,-110.85301,-66.922661,46.684258,-35.848011,-138.38292
12827500,-49.420086,-115.05902,-67.872467,-107.50361,-75.469208,-171.88898,-69.69783,-4.3513556,-66.067032,2.7183487,-34.170822,-131.82478,-72.879173,-77.914696,-74.027718,-103.36517,-66.67662,49.216053,-73.682114,6.5301528,-39.317875,-135.83736,-72.332863,-162.0192,-65.401962,161.76176,-67.020889,-55.943241,-66.27668,-77.495918,-38.575073,-102.43386
13138750,-39.81559,-70.616135,-63.042217,-158.70627,-65.466515,-110.44347,-65.705009,26.124187,-70.636345,76.443871,-33.791309,-155.25233,-79.066338,9.8978024,-67.011597,-117.17699,-73.177803,-127.70339,-75.604866,-137.39066,-48.761169,-120.22562,-61.183159,-106.74139,-73.216896,132.97943,-76.067802,87.349083,-61.407295,-56.818722,-34.924126,-115.7962
13450000,-37.669498,-105.8997,-64.013062,-44.743752,-78.563759,-3.9507616,-70.414497,-143.8795,-70.207108,-100.45248,-39.625923,-171.11382,-69.337364,-168.5033,-108.49976,11.407385,-73.518097,66.206612,-69.596672,172.29486,-38.677055,-83.273384,-65.737701,151.4409,-65.156822,87.926117,-65.033028,83.632538,-63.875835,-129.13824,-38.160576,-155.29942
13761250,-40.303894,-139.73958,-90.678955,50.525753,-68.505379,8.5945663,-85.155678,-0.80946738,-67.083084,-44.701614,-38.509346,-112.14177,-74.202011,-145.14072,-63.078465,138.2905,-62.993465,-16.627695,-65.942757,123.9478,-36.152847,-118.92171,-73.35173,82.292412,-70.784027,-8.4286737,-68.42437,-65.96862,-59.814194,-129.55371,-49.432312,-13.255482
14072500,-40.264851,-113.68227,-71.034668,-134.72459,-71.944458,-149.25571,-70.393509,-58.062962,-70.681305,-133.63696,-34.378754,-129.44078,-62.432697,21.709803,-68.615471,-96.577576,-70.484444,62.687286,-81.609009,110.4546,-39.012848,-134.95685,-65.118637,-162.93681,-67.544113,-17.758356,-75.527168,9.0114422,-63.894081,-169.92488,-36.423298,-61.797905
14383750,-37.363571,-136.44568,-71.574379,-179.26454,-69.918541,-36.703636,-64.993683,-169.14555,-71.851051,18.710642,-35.359322,-147.88515,-64.206192,128.99232,-86.674767,113.63157,-66.604874,-159.50418,-77.091362,-21.538443,-38.362461,-113.67538,-65.254196,77.410088,-69.282509,-150.6501,-100.23818,-111.94569,-78.484253,62.819744,-34.775875,-95.144348
14695000,-40.795471,-168.06781,-67.088104,168.47664,-67.730095,157.22478,-66.26915,23.146809,-63.261402,-59.429184,-35.939976,-144.41524,-71.288933,-52.34177,-74.002197,119.82492,-69.591454,135.56946,-62.763371,-118.05298,-34.7719,-140.32449,-62.5257,112.72575,-72.39238,-156.38226,-60.914883,-139.94778,-66.657227,-150.47003,-36.733883,-103.68117
15006250,-46.984772,-108.30118,-82.558197,-6.6450949,-70.895012,85.422318,-77.939041,126.76796,-65.92704,-34.810772,-35.273376,-151.2854,-68.157486,-80.478325,-67.636024,101.50278,-75.136421,-31.788296,-88.63942,117.13174,-39.311436,-178.39012,-63.617229,104.59923,-78.560959,-98.597,-61.471245,74.333992,-71.528549,-27.95459,-34.961166,-103.60474
15317500,-37.494728,-118.95108,-81.107475,71.071365,-66.161461,58.108334,-69.66301,96.729218,-65.288269,-114.76874,-37.656433,-171.03622,-72.361572,146.00735,-69.868614,145.56158,-72.200401,119.58705,-69.652321,19.995127,-48.416626,-84.768211,-61.959423,163.34966,-69.770813,-178.12521,-62.967945,88.395561,-69.047806,89.286133,-34.54808,-129.51611
15628750,-38.097515,-158.24934,-65.57103,21.540293,-67.409798,-29.998304,-75.303207,14.013431,-64.356277,165.80649,-42.064995,-129.16136,-69.766327,-88.762985,-65.642296,-171.56665,-63.648872,27.854906,-72.808258,-66.468575,-35.843594,-106.91341,-63.565567,30.093985,-75.974228,49.580963,-64.939888,29.146795,-76.413322,-69.197586,-40.441162,-162.70293
15940000,-44.489979,-151.38313,-73.481613,-93.686653,-67.872292,20.543247,-64.859634,-83.540184,-69.30806,133.70187,-34.442451,-115.74514,-60.347916,81.683006,-73.617722,-147.43745,-72.099632,-45.495502,-67.006584,-15.07989,-34.608612,-138.24887,-78.274864,41.806713,-64.644264,144.69998,-65.381508,56.166748,-68.362419,-72.657913,-42.615314,-78.281487
16251250,-38.956268,-140.7018,-83.364441,68.905617,-65.831757,141.72963,-67.37822,-51.35714,-77.218361,-120.67657,-32.577721,-138.28154,-64.811134,143.70665,-77.376007,6.4107966,-65.51873,-142.30876,-69.399582,-171.14981,-36.927162,-145.62921,-62.856701,70.029305,-82.904152,-72.742149,-66.750046,13.507274,-61.253021,-165.72069,-35.0583,-98.460701
16562500,-37.638783,176.54175,-80.873146,-159.11411,-69.318535,175.45087,-69.34774,-58.411568,-63.796196,10.202552,-32.982811,-150.86195,-62.535255,52.983593,-73.601234,-35.81171,-68.096176,74.882019,-65.941162,128.02309,-35.597271,-143.12366,-65.24482,65.41848,-67.566566,120.85117,-66.987442,-89.198441,-61.915718,105.26211,-34.830841,-127.43192
16873750,-44.556747,121.50024,-60.760582,141.04521,-68.018181,-67.343147,-68.632759,44.454304,-72.252213,157.75211,-31.496019,-153.51566,-63.180046,27.062153,-61.942467,35.41032,-63.520309,-5.3439369,-69.283401,41.497066,-33.17585,-171.71753,-70.557777,-89.954056,-68.912895,100.38921,-64.36161,39.214474,-63.831924,53.799889,-35.725403,-131.28471
17185000,-45.971088,-78.315704,-79.259056,121.52493,-70.169724,62.656387,-68.679451,-108.81155,-63.281765,21.19516,-30.255058,-176.56602,-66.170807,90.687889,-79.48571,-1.8005584,-65.370682,-79.510628,-61.675339,19.080324,-36.457001,154.33931,-74.110275,-118.35999,-61.788979,-48.481613,-72.519356,-164.03325,-79.703667,-95.663284,-33.810879,-145.2653
17496250,-40.440434,-133.06294,-69.778633,20.118814,-72.62072,119.65083,-80.281021,-128.12939,-69.050812,153.64438,-32.152565,156.82335,-62.302784,-29.163187,-73.992844,-157.66986,-70.316513,-150.70667,-57.257515,-26.022738,-46.834274,-174.74039,-69.448776,68.401276,-76.509918,-120.4123,-64.420944,-148.45273,-62.704868,2.913729,-33.704201,177.93814
17807500,-43.75182,-147.44014,-67.895126,17.849325,-65.943649,107.83789,-60.006416,81.415581,-67.540718,-90.964073,-37.618595,151.14285,-69.758148,-74.232269,-60.432381,-154.42783,-65.773331,51.098782,-65.01239,-164.94824,-39.90202,-157.09415,-64.584389,58.847095,-71.179184,-149.3773,-66.800552,162.41922,-64.142303,131.53708,-38.103889,132.53419
18118750,-40.950802,-131.39688,-67.472519,112.46638,-59.351791,77.997475,-79.724991,-11.759404,-66.661957,94.186867,-37.58379,173.86661,-74.133888,131.21045,-64.74041,76.496864,-71.220291,-13.221949,-73.37529,84.550499,-41.286396,167.05376,-66.926369,-16.040766,-70.405838,8.4811907,-68.52327,-72.106728,-66.969551,54.667702,-57.633949,-16.229424
18430000,-37.316711,-164.56046,-64.330399,-56.303745,-73.341599,152.36633,-68.318817,-30.687279,-69.704201,153.78221,-38.219841,167.22415,-60.418926,7.6410952,-78.738144,90.114365,-77.097923,138.33823,-81.135376,145.0854,-43.752045,-114.66537,-65.866951,-40.695995,-63.16362,-42.047844,-69.835739,178.6144,-64.027809,-43.351284,-41.369591,-123.84512
18741250,-39.819988,152.76929,-73.289879,-74.240173,-67.924133,69.882904,-70.755104,-57.092419,-66.406342,-53.40852,-42.243473,-172.64085,-64.615402,-81.427643,-69.58046,-83.765137,-68.856255,166.04878,-64.097115,-61.654186,-35.81982,-136.03755,-61.025139,-64.368034,-70.286987,26.051889,-61.850464,-151.72841,-56.924282,-34.504436,-45.074554,-173.19672
19052500,-53.308197,166.38615,-64.884636,-124.16965,-75.254494,88.165138,-83.255096,-97.697929,-69.775421,-80.974304,-34.821522,-150.5235,-80.109436,137.93224,-83.033516,-81.192276,-71.848412,27.530289,-60.095581,-79.936615,-34.768772,-175.16245,-57.194561,-66.329666,-71.188477,-50.996193,-70.928001,-54.115944,-56.289921,-76.243233,-42.667412,-80.858551
19363750,-41.416134,-157.60634,-64.871452,39.051281,-66.032494,-20.407648,-62.529995,11.199893,-62.830395,16.655226,-33.270435,-178.78012,-61.995647,159.43161,-68.736885,171.30141,-64.647514,53.850941,-70.979881,-151.64561,-40.108475,164.23952,-60.160889,-151.9866,-63.381039,9.0165796,-65.152092,50.553703,-72.430344,-127.64429,-35.260792,-115.78402
19675000,-42.327808,160.61823,-63.860428,-50.488945,-69.724403,-29.218515,-64.539825,24.80405,-66.005264,-18.792234,-34.954018,159.3145,-61.643482,168.19801,-76.535904,-129.53864,-73.987106,55.9235,-63.748806,175.61887,-40.266464,-147.43185,-64.066872,175.37451,-73.024605,54.238144,-77.492577,169.22711,-58.48695,148.64908,-32.945709,-159.67432
19986250,-54.546116,-122.16013,-62.676014,-47.146263,-60.302311,-28.863832,-66.392899,15.167301,-76.875038,113.12466,-36.957203,172.42355,-61.154652,138.95656,-81.140892,126.40984,-68.315964,-90.00338,-63.923512,146.92923,-35.699024,-165.80574,-66.861031,113.91322,-65.500954,-17.508032,-65.221497,102.72927,-65.356567,141.07816,-35.454422,168.4373
20297500,-39.161186,-132.46281,-59.394756,-112.78423,-74.182007,-175.15764,-57.829182,-44.805717,-61.697533,-58.277142,-34.613289,175.33601,-63.747459,60.57819,-67.807129,160.01471,-77.945251,9.3724937,-66.323837,120.19865,-37.442448,165.30064,-68.561172,-108.47765,-64.823715,-158.87546,-68.586784,-93.206055,-68.621864,-89.728096,-39.075981,172.88237
20608750,-36.758492,179.8486,-65.106026,-26.153357,-70.115715,-119.4177,-64.532463,2.6341817,-71.234108,-118.04019,-34.065914,153.04002,-64.704308,73.82016,-67.890892,-73.464233,-65.05854,-42.716106,-72.418839,100.68229,-40.622238,-174.03624,-80.622879,-91.636101,-64.449539,138.09048,-74.503044,-94.924538,-65.494095,-136.33466,-36.119114,175.29379
20920000,-41.732681,142.77602,-67.202225,28.063782,-71.15152,100.62791,-71.49881,177.35788,-68.265472,-129.75665,-36.398911,147.91615,-62.651623,-28.305616,-78.225227,30.623529,-66.265472,-131.31868,-67.088837,6.5501709,-36.533573,-177.80824,-63.287468,170.05905,-72.614609,41.438778,-75.092461,-32.387924,-62.691967,131.45372,-36.107643,147.71518
21231250,-46.01305,-171.73349,-67.242767,163.64304,-78.469284,-117.33209,-75.025467,-122.292,-68.147812,37.556286,-35.148647,154.75397,-66.428444,-83.879211,-64.893623,24.977837,-72.446014,7.1940522,-73.245895,-38.572327,-36.196182,150.2571,-66.53054,8.5707655,-64.217934,-1.7442015,-73.530388,-117.45195,-73.167488,151.20473,-37.749763,141.29956
21542500,-41.90345,178.50453,-62.712482,-109.37162,-65.804207,-151.74016,-61.6208,-135.40794,-68.345451,-91.759766,-33.746765,131.56726,-78.275581,132.62297,-62.220623,104.77647,-75.009338,-113.21622,-70.756226,-120.61024,-42.792984,134.79602,-61.902271,-13.779777,-76.059082,-131.47389,-66.817284,97.251114,-60.580727,-48.969322,-35.493416,139.76535
21853750,-44.104355,150.7047,-74.75663,-147.55476,-70.878471,-54.124588,-70.767197,-88.571053,-69.186493,-61.28474,-36.02536,103.1022,-72.134918,67.325378,-69.678162,-110.83263,-63.637665,-66.525162,-59.442383,-82.314224,-42.470005,177.58105,-65.125481,-156.00116,-64.051048,-47.830925,-69.292648,-25.332092,-79.468895,159.75731,-32.523743,116.05274
22165000,-44.947311,-145.80968,-71.988945,25.416313,-70.270203,-20.116983,-67.967522,-55.440628,-71.137505,158.36008,-45.060429,93.863976,-77.837929,107.87362,-64.099854,-40.812946,-66.58654,-72.566071,-69.62397,-30.096844,-40.588604,173.28851,-67.145447,-10.443769,-70.430336,-127.11385,-64.206139,19.894297,-60.4846,146.93443,-32.807285,73.316498
22476250,-39.693027,-167.54781,-64.477493,-61.397877,-62.875362,49.875599,-75.921623,-109.07907,-74.667259,150.89177,-46.396412,143.83203,-73.570717,138.702,-63.867405,-127.08147,-70.419792,84.622826,-62.346909,166.06992,-43.503742,173.80275,-65.802711,-89.770332,-71.146484,-177.1179,-63.990452,-75.771454,-66.962021,144.65262,-35.963215,36.446918
