!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 15:17:09
!Source: Standard

BEGIN CH2_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
4112500,-36.783772,-18.489555,-3.4527276,-5.683413,-66.621834,65.106758,-68.784576,-140.26285,-3.4415455,-5.6993833,-44.653149,-38.877289,-64.233795,-141.4782,-69.650757,155.67926,-65.312302,-152.73798,-72.523293,24.101503,-0.017787421,0.0086502014,-66.536057,-114.62783,-63.26001,-162.49655,-66.464775,-105.47286,-66.568161,82.005211,0.037133671,0.13446628
4423750,-31.534136,-34.983738,-3.5879471,-59.697823,-69.76239,119.92928,-73.926918,14.155515,-3.5741944,-59.749996,-34.789127,-30.073019,-73.348816,-53.501984,-72.937546,75.863777,-75.068863,-2.9618804,-68.444046,153.02281,-0.023636745,-0.10741153,-69.78846,166.96968,-65.773232,99.212082,-67.506958,14.516592,-73.386696,-17.661118,0.042614434,0.10035848
4735000,-33.211258,-64.834663,-3.7028747,-113.73174,-70.273956,171.48312,-68.622147,21.165947,-3.7058342,-113.74079,-35.480717,-74.534805,-67.663391,81.465004,-73.815506,-76.487946,-79.099823,-148.25725,-66.291084,24.877182,-0.024758143,0.041300185,-74.918091,-52.924934,-62.904419,-52.611626,-63.539127,-52.167454,-72.57473,141.31058,0.031342227,0.1493105
5046250,-39.21801,-27.963301,-3.8202462,-167.70534,-68.83725,38.775375,-86.733047,-31.904978,-3.8396294,-167.7542,-51.684753,-105.5667,-70.037727,7.0727038,-67.838203,-78.714302,-70.089493,18.03776,-65.712532,69.657326,-0.03228144,-0.025912534,-63.734936,-91.36438,-66.504562,135.00214,-78.171471,-25.124796,-69.141563,-67.480484,0.020104069,0.14160079
5357500,-31.544773,-24.546822,-3.9489317,138.30742,-63.523949,91.3256,-77.775085,-59.512253,-3.9549868,138.2565,-39.162167,10.534277,-63.115574,-95.232002,-68.041946,-1.6857055,-73.293724,132.36813,-68.408775,71.381302,-0.036282513,-0.061281499,-69.064827,-54.930019,-64.928764,-98.930237,-62.063423,-176.14478,-63.726837,-7.474637,0.036950931,0.11683779
5668750,-30.757135,-58.462143,-4.0687785,84.344666,-64.896782,-24.45936,-64.128586,117.98897,-4.0638361,84.37664,-37.431824,-26.136131,-75.577568,-72.390884,-68.402145,-92.841469,-70.526482,38.983418,-65.805206,100.78295,-0.012692818,-0.0075122253,-69.449989,14.400448,-65.509415,-163.85629,-80.670906,63.365662,-70.954803,127.39946,0.031352505,0.027169576
5980000,-38.600491,-77.691147,-4.1777697,30.470846,-68.236237,-38.528954,-67.667305,-30.883196,-4.1696091,30.425793,-45.658405,-25.506721,-84.721619,-5.7860699,-69.34626,-161.18686,-67.551193,94.990128,-73.393265,-157.69998,-0.014064074,-0.045764599,-64.724365,-143.87074,-79.280029,-153.8598,-67.316818,156.46341,-66.971054,-18.550682,0.041778199,0.071680471
6291250,-35.511787,-10.171879,-4.2896857,-23.414019,-68.505577,-131.62219,-66.430351,-99.914558,-4.2970805,-23.489389,-37.838837,18.396534,-69.535408,-3.6543779,-68.613579,-7.7776656,-64.494522,48.84148,-73.834496,178.74503,-0.023483967,-0.10691996,-73.001122,-53.130062,-62.290783,-151.55611,-60.572075,-147.56357,-62.065212,-170.36815,0.027460845,0.063534737
6602500,-31.03706,-37.280704,-4.4025459,-77.39016,-70.666283,-127.62072,-69.680107,149.29796,-4.3915958,-77.344093,-34.681149,-13.602067,-77.945938,-38.861942,-66.973969,-141.35759,-67.007202,-149.51006,-74.330536,47.265327,-0.022345986,-0.093275413,-68.708374,105.8684,-72.228264,-81.45211,-66.62928,118.89495,-78.70874,93.356125,0.02481625,0.057320587
6913750,-34.199337,-62.332211,-4.5191584,-131.18105,-66.363617,-27.748667,-68.329582,103.90372,-4.4973063,-131.1057,-39.568447,-45.727116,-68.100655,-118.7166,-60.754734,22.024279,-64.542915,-63.472813,-68.202377,-37.260654,-0.013562623,-0.031556901,-63.378418,80.590065,-70.807945,-74.828064,-67.124802,-161.23212,-71.012314,-163.39835,0.036969922,0.041968383
7225000,-34.947361,-23.870737,-4.593092,174.94208,-74.985756,33.015522,-75.650429,-76.91256,-4.605022,174.95186,-45.339733,22.815123,-73.432266,-48.720394,-63.892654,-103.00629,-72.80481,-22.188105,-68.416191,-80.3452,-0.030462023,-0.0092685716,-70.14164,47.845039,-72.319679,30.739782,-71.647247,-56.10273,-67.545876,47.205765,0.035878956,0.064316653
7536250,-29.595013,-34.968254,-4.7144942,121.1645,-76.678238,-80.2873,-94.730598,-39.10215,-4.7119269,121.16685,-34.732132,18.610027,-67.256348,60.015816,-68.303185,15.472042,-74.784958,1.9434193,-68.589043,-128.42697,-0.027512107,-0.062452983,-68.565201,-35.822311,-66.984711,-157.80359,-68.268242,-141.27547,-62.411842,-141.79254,0.043704733,0.021787683
7847500,-28.7684,-68.496727,-4.8176756,67.330635,-72.778183,145.6021,-66.722267,12.094106,-4.8042006,67.337959,-32.954639,-5.0111432,-74.221756,-7.4169445,-69.062691,36.635735,-70.406136,-162.80977,-75.551636,-32.608097,-0.033744205,-0.049319077,-62.701431,171.88899,-69.462189,149.44759,-71.093132,-148.96027,-71.634682,-19.891741,0.04205098,0.030439572
8158750,-32.287872,-90.056702,-4.9115195,13.52968,-68.418846,165.40161,-78.138145,-66.58551,-4.902266,13.470258,-33.6745,-32.009678,-65.91468,-91.528763,-73.870239,136.23364,-75.670036,137.90604,-67.447525,14.961344,-0.01804449,-0.061722752,-64.02327,-67.397469,-63.724281,-151.30963,-73.95462,-158.25345,-70.367767,-5.8484144,0.043028135,-0.016872156
8470000,-34.748722,-78.912949,-4.9986787,-40.228188,-76.419441,166.10695,-72.776611,39.208298,-4.994132,-40.27388,-35.872398,-43.730801,-67.192429,150.44527,-66.920547,72.414902,-68.347321,-9.3216572,-83.236351,-147.94086,-0.024322877,-0.02962512,-68.561371,-154.21318,-64.479759,-9.9673176,-68.894424,-51.473396,-70.767731,-115.35553,0.042998403,0.07645341
8781250,-33.804661,-85.697647,-5.089169,-94.015686,-72.627045,-41.511745,-69.53495,-74.584785,-5.096149,-94.056969,-39.704945,-53.712578,-72.614944,134.36636,-64.586533,-62.374428,-72.613075,39.50124,-65.76535,-42.304817,-0.027058331,-0.029127439,-61.36853,-76.668297,-67.733772,-115.37132,-65.761917,-114.83749,-66.154091,-151.10838,0.040728446,0.027480176
9092500,-38.481529,-100.96899,-5.1967058,-147.70348,-83.566742,-7.5262547,-72.924973,111.02645,-5.1736956,-147.80016,-43.736702,-13.052901,-71.347015,4.1708369,-77.449928,-25.512693,-78.051994,-14.341625,-64.624084,133.18521,-0.025666563,0.019381501,-65.636749,-31.252218,-71.772141,71.284073,-73.651566,145.09991,-69.82222,-130.92026,0.041420788,0.059513833
9403750,-40.109642,-37.304028,-5.276495,158.37761,-62.348118,73.890762,-73.294319,38.000561,-5.2803273,158.33984,-37.703762,7.4848108,-86.13903,-82.990211,-67.796906,101.27635,-79.197983,-21.285009,-69.089317,-99.423569,-0.019198766,-0.061205581,-74.776978,-29.929195,-64.714767,27.309221,-74.76059,-175.67604,-65.023903,55.328918,0.039204903,0.022378623
9715000,-33.694988,-46.949951,-5.3721733,104.73032,-70.703049,167.31366,-74.13353,53.970966,-5.378252,104.6525,-35.661934,-11.543565,-65.469681,-170.3098,-62.996208,134.43855,-64.215805,-25.895872,-65.945663,41.116928,-0.028305156,-0.13141534,-67.749588,-38.029781,-70.543526,174.15292,-75.457611,-131.05353,-67.31221,-151.47742,0.046031535,0.053946767
10026250,-34.055008,-75.882698,-5.4496493,50.952595,-70.209724,-35.35936,-72.009163,96.018158,-5.4537902,50.986416,-37.607002,-24.999702,-62.051575,15.794995,-69.777054,-31.766438,-65.318138,47.792072,-70.051155,-3.7883925,-0.020217331,-0.1055208,-69.946426,-95.362869,-65.812538,-106.22025,-72.058159,-127.01965,-64.433151,-33.245266,0.037525825,-0.0052144704
10337500,-38.324093,-63.804192,-5.5368819,-2.7086051,-66.758705,98.66011,-67.109085,44.337997,-5.5414062,-2.7231774,-37.912636,-20.374319,-64.018402,69.609688,-69.867058,56.431984,-75.43734,-152.85805,-65.634575,169.9689,-0.017151438,-0.084249273,-64.119377,42.32391,-73.963097,-90.226456,-65.979828,-137.5993,-64.722557,-23.343386,0.044875719,-0.0094229551
10648750,-33.252254,-46.771477,-5.6367903,-56.529217,-62.880154,159.63676,-64.684761,-62.776291,-5.617291,-56.498173,-36.463921,-12.481913,-69.616615,-45.807884,-74.61644,158.38765,-65.965248,150.47577,-63.0149,29.236687,-0.029891428,-0.064096145,-72.10022,138.70712,-69.091431,2.8763735,-67.03775,62.293888,-65.988022,155.45894,0.040544827,-0.022473749
10960000,-31.535349,-68.898712,-5.7215686,-110.15759,-71.207901,15.505353,-77.726501,112.67353,-5.7085624,-110.17713,-35.437771,-21.048925,-73.776466,96.716904,-70.890335,31.871206,-72.313583,-74.930016,-75.652222,93.662537,-0.026116807,-0.1064437,-77.121437,-104.20253,-69.589523,60.589462,-72.143127,-177.67842,-69.453369,-92.580978,0.042429358,-0.058811937
11271250,-32.859543,-82.10083,-5.7912149,-163.92424,-68.248901,-9.4056549,-67.180626,110.19094,-5.7978411,-163.88663,-37.023247,-37.963409,-67.48597,9.5847816,-85.874649,90.748322,-66.008652,63.116821,-62.936188,152.42014,-0.021979908,-0.070120074,-71.382706,179.76839,-69.001793,33.878231,-72.673233,-63.878143,-61.868649,-149.82381,0.035832748,0.0030218195
11582500,-33.229004,-75.395302,-5.8730054,142.34036,-78.178543,-31.038002,-66.371368,106.74096,-5.8802161,142.48692,-40.666595,-38.381943,-64.032066,-126.58266,-70.756401,-71.977631,-67.215324,-85.02919,-66.974808,-51.131962,-0.025719944,-0.13158688,-67.769165,-73.418022,-61.797832,85.751587,-94.066292,115.09409,-63.236248,-68.169167,0.04314347,-0.076316208
11893750,-31.050322,-85.921417,-5.9533114,88.754128,-74.814392,73.850685,-62.867973,-124.21503,-5.9590092,88.658913,-40.058323,0.84233612,-68.57753,154.22256,-65.224777,-109.62804,-68.555008,1.0795314,-66.789543,-49.735573,-0.015775569,0.015474552,-66.999619,-52.265713,-75.04464,35.669689,-69.834732,158.61349,-69.904564,21.939377,0.025782365,0.024573689
12205000,-31.931395,-109.98183,-6.0401282,34.992226,-65.289307,81.995117,-65.679588,50.444084,-6.0532389,34.980034,-35.920071,-5.7571311,-64.0252,-157.89761,-65.800026,68.798172,-66.909172,7.3957086,-72.803619,-52.522709,-0.030168245,-0.060950506,-76.390648,26.825634,-64.876015,24.088127,-68.454292,-93.526413,-75.630493,-49.807137,0.038251009,0.036554348
12516250,-35.527664,-123.6908,-6.1163206,-18.543575,-69.031906,49.420238,-63.569477,-10.697125,-6.1040049,-18.667423,-34.941208,-28.730021,-67.497253,107.77916,-70.065376,-52.184017,-66.692001,4.168869,-66.085861,133.38297,-0.028134238,0.054328851,-69.999969,1.0495025,-70.667076,34.664238,-72.698029,-110.09174,-64.761795,168.70872,0.038804181,0.0019413269
12827500,-36.1688,-108.30386,-6.1880913,-72.385925,-68.543221,74.168709,-79.396339,99.940842,-6.1864381,-72.387688,-37.675831,-46.084232,-64.061058,173.63722,-78.719116,-141.55296,-70.756248,-11.209159,-65.175949,46.552834,-0.025063531,-0.01463658,-74.271126,-143.33897,-72.32888,-84.304932,-71.127449,173.25325,-66.795311,-168.44339,0.040946931,-0.048930787
13138750,-35.48785,-122.31055,-6.2759447,-125.9464,-72.079994,5.4383259,-63.457043,-68.946129,-6.2700553,-125.95754,-41.488468,-19.911016,-67.727936,103.41738,-75.588387,38.773029,-67.165085,44.25312,-76.810959,-9.291316,-0.020230595,-0.11735107,-71.426216,157.25868,-72.846527,-3.3674755,-69.569405,58.400112,-69.142654,149.68323,0.026534725,-0.11532842
13450000,-40.313137,-141.761,-6.3425202,-179.64595,-66.492935,-65.290947,-75.93898,-9.215745,-6.345685,-179.53963,-36.839554,-10.31531,-62.57835,119.93725,-62.32093,-63.153732,-77.218994,-172.26822,-67.653786,-135.72369,-0.024151074,-0.028412223,-66.96257,-7.771111,-74.812256,15.24748,-70.285881,154.93211,-69.703766,66.139763,0.034835484,-0.037247311
13761250,-45.717258,-76.896118,-6.4191408,126.75068,-87.327347,-123.9642,-72.360275,-16.753378,-6.4231429,126.75513,-34.412392,-32.321571,-63.978771,25.693377,-79.516823,-163.82832,-72.881264,-53.699306,-70.977272,-146.4928,-0.024295805,-0.10131692,-65.268707,-166.54361,-71.248764,162.04233,-65.113022,-176.24608,-71.707695,52.756744,0.040450964,-0.034582041
14072500,-37.228024,-73.495262,-6.4925365,73.119675,-70.099022,58.243488,-64.982918,-69.772507,-6.4972816,73.097641,-35.00246,-49.581032,-64.144485,-89.957794,-70.200897,75.626305,-83.29277,-113.59492,-70.591919,91.880569,-0.025040099,-0.11132991,-67.446465,-5.3330793,-60.711742,73.090309,-78.403267,-15.8838,-63.776737,-105.56849,0.052524198,-0.037824981
14383750,-35.496212,-84.902542,-6.5677752,19.451279,-63.282192,-99.421783,-72.410736,49.975182,-6.5464067,19.458319,-37.038113,-63.706089,-82.042732,-161.24767,-72.67791,-30.998346,-72.862022,72.333771,-70.839119,-48.547619,-0.027134132,-0.091410115,-71.977325,48.922997,-62.177402,53.832127,-82.135742,136.50084,-65.78447,-100.72535,0.040795632,-0.056339964
14695000,-34.481144,-95.410095,-6.6415396,-34.248592,-72.357483,-170.65413,-67.565132,-81.854393,-6.6397762,-34.234627,-39.413006,-89.775833,-62.31638,-149.69884,-63.894756,171.07863,-65.564857,-20.271076,-64.314583,-34.358257,-0.026129829,-0.10418824,-64.560646,24.812035,-67.838028,-162.4765,-63.552155,-63.655903,-73.144455,-38.372589,0.032303806,-0.095092498
15006250,-33.827927,-111.99597,-6.7130775,-87.89209,-80.595383,134.93054,-71.140144,-173.33804,-6.6968417,-87.848679,-47.170067,-96.560463,-68.187538,-61.724995,-74.61763,159.28131,-72.286949,142.95006,-70.653191,-15.222008,-0.017098941,-0.16482608,-66.763962,-148.54741,-65.626312,-102.23325,-75.11161,-51.95816,-64.62352,94.652031,0.028519981,-0.047241028
15317500,-35.294144,-133.05238,-6.7739558,-141.42889,-71.298485,-99.962166,-74.374977,-56.94178,-6.7818508,-141.40205,-46.833366,21.630199,-72.907501,46.113987,-68.229164,43.408951,-74.272522,-123.07411,-78.144745,-45.984425,-0.017086728,-0.089913473,-67.904068,-78.629349,-66.75901,-127.63976,-71.405914,139.19774,-76.864006,-60.486359,0.040267847,-0.074096233
15628750,-40.627422,-133.01141,-6.8549752,164.93954,-65.093384,89.119179,-64.275528,-136.59151,-6.8424382,165.02513,-40.578449,-7.3634043,-68.457199,-63.955746,-67.262146,-66.490013,-69.49575,110.63758,-74.794731,164.37204,-0.013573789,-0.13455492,-62.641197,81.425339,-76.527191,-24.602026,-67.608612,-102.08323,-70.755058,57.994564,0.048242401,-0.10318957
15940000,-38.359413,-96.066238,-6.9269934,111.29612,-77.816605,95.539795,-65.837425,-99.084343,-6.9350257,111.26601,-39.61208,-33.190723,-74.075706,-25.795826,-66.12394,91.089676,-70.365753,59.932655,-70.468681,-0.14823815,-0.034002479,-0.13642831,-68.196724,-80.401611,-72.70742,65.27948,-79.018333,-174.66977,-65.29274,-139.14336,0.035418876,-0.094905347
16251250,-35.880257,-105.27335,-6.9834771,57.711754,-65.527946,16.673462,-62.66016,-38.761192,-6.9820499,57.704601,-40.697758,-40.821518,-64.634926,-40.395161,-72.380646,-65.419891,-75.833748,-12.606787,-77.871178,-140.23584,-0.032557629,-0.15526266,-79.53376,19.632702,-69.893715,116.02259,-65.09626,89.566185,-66.710831,61.946728,0.039647657,-0.063340276
16562500,-34.930782,-117.25465,-7.0599327,4.1230106,-71.264549,69.158211,-73.544205,-71.618294,-7.0522537,4.1425152,-40.58786,-59.733372,-84.156425,-23.558779,-64.387527,-136.843,-79.279205,-30.832714,-72.562553,2.0580344,-0.02299366,-0.13626236,-63.595135,-63.650383,-67.055046,-150.20119,-63.653767,16.339493,-62.272213,147.86676,0.036198318,-0.091215357
16873750,-33.591969,-126.09818,-7.1238003,-49.578926,-69.454788,-145.94002,-71.38385,-60.008377,-7.125411,-49.535038,-41.956982,-112.45401,-75.073952,-96.952545,-68.961304,45.075653,-68.399597,81.823708,-70.647003,106.99348,-0.019332672,-0.094381109,-70.97699,-13.489988,-73.440376,148.13791,-65.296593,-66.990204,-75.916763,-27.549091,0.038719516,-0.063025743
17185000,-32.431435,-149.94109,-7.1995392,-103.09415,-73.703323,18.964357,-71.931412,-45.044109,-7.1917167,-103.08121,-42.790363,146.98203,-65.738747,-18.573994,-62.235016,162.26466,-64.820984,-94.547493,-71.243172,-90.269234,-0.020802263,-0.025191942,-61.729446,-98.03064,-67.488892,102.3575,-67.821312,47.260963,-67.683746,-144.40698,0.03038146,-0.063443616
17496250,-33.95554,176.93962,-7.2600589,-156.68021,-68.888458,-135.87665,-65.907867,137.53467,-7.2716541,-156.68944,-37.555748,64.09388,-83.557961,164.56047,-67.378998,61.133862,-63.349709,-152.74686,-64.022209,3.5882592,-0.02591707,-0.054505091,-69.711479,151.80257,-69.667976,110.39297,-80.290154,81.352654,-58.522968,-179.9537,0.040944364,-0.04512728
17807500,-41.067345,142.21037,-7.3314228,149.77693,-63.729397,-134.31497,-63.660339,45.997478,-7.3299451,149.70036,-36.356289,18.922421,-78.13681,16.151241,-60.769043,-40.653568,-67.300293,-169.32487,-62.720123,64.974617,-0.019135326,-0.21577486,-62.590549,143.80197,-67.089859,105.34422,-66.778374,-77.241653,-70.965553,176.39012,0.029340776,-0.080608666
18118750,-49.003593,-144.31798,-7.3936181,96.213226,-71.01693,109.65361,-71.353165,-105.89922,-7.3981366,96.138855,-39.196075,-7.2034798,-71.632637,-91.707558,-72.669991,46.155441,-67.595879,-170.1347,-63.963013,-18.922873,-0.017773125,-0.15446305,-72.557266,174.80681,-66.306976,86.134209,-67.573746,-97.405769,-64.041245,8.1714087,0.029285753,0.012067462
18430000,-42.453365,-134.48106,-7.4603777,42.581486,-75.261269,-107.36392,-58.976601,119.51326,-7.4406834,42.572956,-42.138939,-0.60036236,-63.695007,137.18732,-68.41597,173.23598,-77.770744,-103.89241,-69.779137,-110.91585,-0.025676979,-0.15279002,-60.883419,131.92001,-62.669586,82.552811,-72.053581,36.427917,-69.483521,126.77258,0.031145874,-0.091661468
18741250,-43.825562,-128.04163,-7.5288534,-11.016213,-70.567017,170.86002,-66.430092,-157.3015,-7.5246158,-10.938403,-40.424015,11.847911,-81.906746,109.1827,-64.067596,-156.9353,-64.425728,-35.31979,-74.140678,166.04477,-0.02976267,-0.095921785,-60.759644,34.931023,-68.19416,-64.635796,-60.938648,6.6460352,-65.816711,112.94269,0.047038522,-0.055975102
19052500,-39.659725,-99.170502,-7.5929646,-64.435646,-74.5886,-112.65107,-64.516289,-66.137634,-7.5754595,-64.568146,-39.978844,4.1896448,-66.89019,-114.14202,-73.971092,-120.2351,-63.991791,-130.22752,-67.591187,0.68043303,-0.023793431,-0.085281134,-61.972729,-83.366066,-71.115311,-79.480614,-75.671669,-165.59663,-65.290062,142.8662,0.047800012,-0.17441824
19363750,-34.494789,-125.16282,-7.6412039,-118.12673,-68.530342,93.380173,-78.01152,-172.27905,-7.6395941,-118.22343,-37.162941,12.382725,-70.241302,-73.562508,-66.145393,74.498558,-71.258026,146.00381,-74.222633,-90.13163,-0.024812294,-0.099418722,-66.010582,75.01046,-67.23098,127.42574,-64.84388,50.951981,-61.902683,-62.391266,0.032011911,-0.10334854
19675000,-33.878605,-155.35339,-7.7163534,-171.65506,-72.843651,88.488869,-82.547935,18.718845,-7.7072692,-171.75087,-34.532108,-11.331613,-65.226906,-99.123558,-64.02623,-33.960361,-66.747658,-114.24384,-72.671577,-75.336975,-0.029031897,-0.11929638,-81.656395,123.82191,-62.117413,43.101242,-65.339691,-123.07073,-76.416931,113.16174,0.031747237,-0.14243275
19986250,-35.573799,-177.5461,-7.7760782,134.71629,-81.599815,23.840792,-66.826332,47.268169,-7.7886701,134.74995,-34.556423,-45.010387,-83.52063,152.41411,-62.538261,162.06705,-71.668106,25.659565,-70.156784,26.617279,-0.025702497,-0.13979259,-65.078415,-147.19524,-69.484238,-168.47195,-73.828728,120.70517,-65.828911,-117.15597,0.033813331,-0.10596099
20297500,-36.681946,179.063,-7.8321099,81.147385,-60.568516,-131.68814,-62.848976,35.485939,-7.8393245,81.136101,-39.547672,-72.080635,-65.194733,-62.808228,-75.205811,2.2204776,-70.174507,150.8372,-73.230942,20.180367,-0.016710697,-0.12334193,-64.267601,-179.24452,-71.018852,48.07061,-71.501816,-112.73831,-65.214897,52.503147,0.03757561,-0.15577376
20608750,-36.782139,172.66147,-7.8953047,27.564814,-63.894886,-122.24207,-65.476768,-170.08711,-7.9096289,27.610636,-45.659397,-35.323727,-88.252525,-121.58036,-63.460114,66.708817,-79.614037,-23.288925,-73.990372,-103.58444,-0.025408261,-0.10198838,-63.571827,95.034546,-67.877563,-7.7212625,-66.222366,-47.952347,-61.803387,-70.731216,0.032336693,-0.12091304
20920000,-37.137848,161.53928,-7.9547062,-25.959288,-59.204983,42.778084,-67.092278,113.31428,-7.9547091,-25.862593,-40.3577,-39.203663,-64.037476,-47.437889,-76.649879,-49.895111,-63.085663,-95.887985,-67.177399,-97.093681,-0.018310415,-0.11634036,-61.552418,-63.476944,-73.686974,166.87192,-69.199265,139.25793,-90.051018,97.697731,0.033757336,-0.084790237
21231250,-36.596512,161.11137,-8.0061674,-79.50251,-92.478317,-66.206161,-68.895874,-37.811371,-8.0266266,-79.578125,-43.232712,-88.013138,-70.543877,177.03256,-76.894707,-148.92734,-74.640594,-157.95908,-65.930717,-21.460533,-0.025093473,-0.16279228,-65.20372,-0.29315993,-67.35556,-20.091955,-71.194336,109.67438,-61.307976,122.85036,0.03617008,-0.09948837
21542500,-34.124062,142.08813,-8.0833273,-133.10934,-64.584839,-81.805153,-61.754654,-93.091599,-8.0862417,-132.97774,-48.206882,85.997414,-71.323708,-57.014877,-77.45887,-2.2497525,-62.770084,32.095409,-62.880722,-81.631454,-0.0088713747,-0.12795302,-65.412971,-11.694613,-68.908752,-2.4759722,-68.419136,-97.208,-68.949387,68.853767,0.033747576,-0.14686279
21853750,-33.55555,113.36367,-8.1379232,173.49019,-69.5392,4.8193116,-67.060738,-4.0062675,-8.1528349,173.38554,-36.743416,22.298742,-62.837143,118.97778,-65.881638,-153.38974,-79.38649,-56.519684,-68.558693,-123.94339,-0.029364171,-0.14803763,-68.577103,18.895935,-74.206184,88.000801,-75.874977,-153.86848,-65.548775,-102.79096,0.0371501,-0.021769699
