!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 15:17:15
!Source: Standard

BEGIN CH3_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
4112500,-35.833374,-37.796158,-3.6330721,151.08049,-72.819786,-28.459211,-79.831146,133.8213,-3.6341262,151.08815,-39.319016,-42.440472,-76.01886,-113.77039,-69.509544,82.301247,-76.250656,6.2932301,-70.819962,2.3976529,-0.020153355,-0.08840657,-66.292694,-74.081352,-72.772057,-29.844934,-70.952759,-158.16949,-70.430176,-91.540115,0.036265574,0.075892888
4423750,-32.869041,-69.784325,-3.810816,95.445206,-61.721638,80.243973,-69.98188,76.086609,-3.7889285,95.455635,-36.711613,-61.753689,-71.272179,-115.46882,-70.323189,-155.93661,-70.945419,-41.429707,-63.530651,45.120239,-0.029476497,-0.081700355,-70.244194,-29.148314,-81.768547,154.00098,-65.705482,93.996689,-71.851532,-37.529804,0.037678264,0.10479514
4735000,-35.47998,-106.86685,-3.9058757,39.787228,-69.758621,61.640957,-75.552429,63.851395,-3.9083295,39.769802,-40.167782,-83.341103,-65.807388,160.87901,-63.44841,-27.908524,-70.259636,130.44763,-67.127274,-60.627827,-0.018724021,0.077717349,-67.019608,-103.53005,-65.907326,-175.95096,-72.665657,161.75635,-68.449333,-101.98621,0.043120917,0.090253212
5046250,-40.751308,-69.120453,-4.0307446,-15.980206,-74.765442,-63.383461,-69.288643,-164.62341,-4.0317698,-16.010656,-39.359962,-45.183434,-68.876228,12.06011,-75.345955,-130.1907,-70.324951,-94.39856,-71.41954,-101.97327,-0.03330908,-0.073692098,-73.011604,18.892473,-76.871574,39.462345,-70.318878,-97.791962,-63.47308,25.008717,0.020290613,0.078561537
5357500,-35.834057,-79.418716,-4.1665812,-71.783371,-73.402,-166.38449,-69.065376,167.33865,-4.1782131,-71.690041,-36.22784,-77.036926,-69.082245,156.1335,-74.938026,-145.21371,-69.310249,150.9641,-66.644485,80.381859,-0.032378979,-0.028264331,-65.242386,-19.777403,-68.95565,-35.484081,-83.250793,-160.37856,-60.227623,-80.483307,0.043934345,0.15608108
5668750,-38.132477,-106.84294,-4.293932,-127.26933,-69.473328,89.464104,-72.029327,-83.473038,-4.298799,-127.2238,-40.517738,-105.74457,-80.380417,-171.08438,-63.249382,-47.40794,-74.020744,-22.747843,-71.066032,27.770542,-0.015523829,-0.037475869,-63.260586,-143.82301,-75.366898,88.098564,-73.558662,-170.84872,-78.117874,9.08599,0.029026568,0.0012627732
5980000,-46.685692,-65.341621,-4.4034715,177.0479,-70.605278,154.24947,-65.194572,-108.47936,-4.3939285,177.00732,-47.873478,-52.116646,-80.655518,-9.5311232,-63.313335,128.4117,-74.22377,-103.57102,-68.822075,-109.60988,-0.024032637,-0.018848762,-79.772263,147.35573,-63.370953,70.201401,-62.298355,-15.716373,-73.023438,-173.31883,0.03962611,0.066005677
6291250,-37.338478,-65.037033,-4.5153365,121.20834,-64.80442,-150.44646,-66.189415,88.998047,-4.5245051,121.31304,-39.140385,-66.91375,-73.094589,19.463486,-63.985397,128.94276,-75.305862,77.15773,-72.513123,-95.775063,-0.027664244,-0.0065453518,-66.771667,179.55621,-70.022789,-113.96359,-65.462135,-102.62663,-68.78093,-52.524048,0.028891312,0.040884197
6602500,-40.911728,-102.3647,-4.6763415,65.780975,-70.872414,30.912678,-67.825989,-149.02219,-4.673707,65.877831,-42.15601,-125.12696,-69.216141,-79.103088,-79.516792,-60.518173,-61.799091,79.432709,-70.712082,39.511936,-0.019762237,-0.030422503,-78.176086,-20.644497,-69.335732,-123.6792,-87.741669,55.916821,-73.779503,52.510662,0.029295523,0.021235034
6913750,-55.620869,-47.475632,-4.7619433,10.375577,-67.390495,-31.024294,-71.218353,8.4867067,-4.7569265,10.346326,-55.867912,96.946724,-61.430679,-2.2589142,-70.138542,-166.49393,-77.79731,122.8616,-93.09021,-91.363823,-0.028692614,-0.07368806,-69.392044,123.28534,-67.195274,-162.56992,-84.322227,-3.0611637,-76.97644,28.958984,0.036078177,0.054086842
7225000,-36.559147,-34.524326,-4.8531971,-45.2262,-75.007797,-92.639664,-62.507374,-150.24953,-4.8551755,-45.31242,-43.686184,-17.010544,-65.78788,-49.814449,-65.761314,54.820694,-65.968201,-8.4642038,-66.432152,-76.299446,-0.03222511,-0.059777208,-67.141777,78.409866,-69.284622,-24.297253,-69.675446,-90.745651,-83.221931,77.516624,0.038165305,0.060845193
7536250,-35.875179,-83.70507,-4.9801908,-101.00845,-68.331993,-49.486423,-71.791451,-101.06116,-4.9673247,-101.00234,-44.285259,-48.760399,-65.847176,139.01303,-68.110519,-159.39214,-71.093712,4.2624831,-64.128922,-33.576756,-0.031983107,-0.043099813,-70.167473,121.55499,-64.738365,138.29855,-64.139801,110.46667,-66.106064,-49.01762,0.039964691,0.03917319
7847500,-40.682552,-88.268089,-5.0997715,-156.31223,-72.582718,-150.50343,-67.514297,-75.441864,-5.0848203,-156.28676,-44.902039,-20.135252,-65.01284,77.508171,-73.618996,-145.16823,-69.538345,130.96146,-77.867218,-143.01843,-0.028370816,-0.020955052,-71.514305,-130.04565,-73.571503,38.804588,-72.173286,78.387772,-68.841812,129.45641,0.043580186,0.077070124
8158750,-39.294674,-62.065315,-5.1728354,148.13225,-73.239166,179.73743,-68.085899,129.87088,-5.1666393,148.06676,-41.427124,-42.174492,-69.994011,-50.213631,-77.990768,-85.445633,-79.05381,38.405064,-69.32486,-110.67795,-0.017598981,-0.076134861,-77.748482,-125.1694,-70.705948,-59.123592,-69.488388,37.083176,-67.063431,67.670746,0.038635362,0.0385723
8470000,-36.85677,-88.565353,-5.2810235,92.369354,-75.045769,-80.523529,-67.212265,-137.71477,-5.2762465,92.397346,-41.153038,-77.93013,-69.335793,28.868334,-69.863258,-119.36473,-73.07093,172.485,-71.110298,-17.728609,-0.021747578,-0.0075029419,-62.627331,176.32019,-74.623489,-173.2809,-67.116341,64.031815,-65.47673,106.2883,0.039324448,0.085479595
8781250,-43.085712,-107.06706,-5.4084034,37.226788,-80.247124,73.498085,-72.328583,-48.382641,-5.4134607,37.128223,-69.139656,-5.7869272,-66.656677,-48.940464,-67.893761,156.76012,-68.79422,176.54074,-71.159515,126.86004,-0.021001766,-0.026753576,-72.055382,-13.978104,-72.213074,165.28233,-61.065216,156.7141,-69.555893,-59.461689,0.037381083,-0.032366984
9092500,-41.544712,-53.117886,-5.469173,-18.220547,-68.717926,-44.260494,-80.656708,-71.926414,-5.4633007,-18.212835,-44.360554,-19.007824,-66.190796,-173.55659,-73.443108,-105.76471,-69.83596,114.44617,-62.733856,83.852417,-0.023115451,-0.015955038,-77.575867,93.316452,-68.825859,14.052911,-71.328033,155.34955,-74.82032,129.20284,0.044351507,0.012111105
9403750,-36.02087,-71.421669,-5.5590582,-73.814369,-64.837875,-68.754196,-77.035248,123.43017,-5.5524173,-73.857315,-43.430145,-42.012096,-62.378567,92.582184,-66.247314,-163.23029,-64.168709,-160.91661,-69.183487,0.054391962,-0.019046405,-0.023745939,-84.005829,-116.36008,-69.648163,39.803474,-78.74411,-12.355102,-67.013657,-112.78794,0.025725238,0.035221271
9715000,-38.742783,-106.3183,-5.665164,-129.43866,-66.501488,168.97145,-62.313198,90.281273,-5.6633735,-129.48325,-48.247746,-15.019622,-67.692856,-89.309219,-60.642262,-9.0733824,-65.999763,-157.29671,-83.797119,-49.71669,-0.027589478,-0.1344776,-77.007195,60.677925,-66.842545,165.94551,-63.211624,-75.256813,-69.780418,-91.441605,0.042539071,-0.003423898
10026250,-43.104755,-72.019394,-5.7711067,175.12395,-78.228836,-134.1526,-83.516029,126.83659,-5.7791758,175.22116,-40.49963,-21.406502,-69.145081,50.889416,-70.461365,-178.63908,-72.451126,104.33018,-65.49604,-37.997139,-0.023762718,-0.15543771,-66.453506,-39.953522,-70.678856,30.520643,-70.242783,-72.215096,-68.562584,-57.131126,0.034063499,-0.0058101513
10337500,-37.447163,-80.129906,-5.8279786,119.90453,-67.60601,48.108532,-81.657753,-74.236824,-5.8356786,119.86239,-40.583942,-72.774414,-79.142487,-25.670891,-71.587112,-164.82492,-75.90609,-34.15871,-69.798744,50.268204,-0.020675594,-0.10804758,-70.341766,-68.749062,-66.07917,-90.302757,-71.797028,9.0254383,-65.849274,7.7357588,0.040827431,-0.027211336
10648750,-38.867855,-105.41557,-5.9294009,64.241318,-71.981155,116.134,-65.400017,78.131226,-5.9190197,64.213539,-50.044212,-98.90197,-63.398266,63.722614,-63.70047,-60.148026,-83.567444,-74.687347,-73.618881,46.832455,-0.029215621,-0.041355647,-63.89286,156.50044,-71.781174,-97.319267,-66.930122,-48.990982,-76.417809,128.80609,0.040850513,-0.018203724
10960000,-42.905315,-83.516357,-6.0523219,8.910182,-67.142174,-144.04044,-76.435509,-151.75453,-6.0541811,8.8627739,-48.06778,-27.903799,-65.068161,29.818048,-64.310997,-152.79776,-62.647217,117.2998,-67.615677,-17.472267,-0.027207067,-0.11688867,-63.029011,-40.454605,-72.451912,-126.36755,-73.071144,40.2854,-73.55864,72.540085,0.044714309,-0.022727972
11271250,-36.647846,-81.451584,-6.1283584,-46.366211,-63.919079,140.50302,-67.692574,-99.813393,-6.1343207,-46.284821,-43.551914,-72.854446,-64.857338,-170.13011,-73.736877,70.070564,-63.974621,-88.048363,-80.478462,58.020927,-0.020182742,-0.10451914,-66.192535,-34.568695,-61.780113,-98.156502,-66.42804,-4.7139573,-66.190048,91.085037,0.036708631,0.022123201
11582500,-35.498226,-113.78329,-6.1745329,-101.909,-62.301575,-73.668274,-66.707825,-20.702789,-6.188983,-101.84571,-50.417141,-127.12386,-70.036263,7.710371,-71.514969,77.186127,-68.537651,140.9626,-70.930176,-0.088393673,-0.016294945,-0.14979206,-61.016701,-141.43655,-71.867821,-146.17947,-69.096558,-100.85919,-69.986305,-84.646164,0.039672796,-0.023402376
11893750,-41.111591,-150.91277,-6.2943029,-157.44038,-67.507919,61.39922,-58.830246,103.26599,-6.2936029,-157.43622,-45.647003,51.703896,-86.624779,102.10016,-67.116272,19.133718,-68.330864,168.85669,-76.676346,32.804501,-0.023433737,-0.024379451,-68.52626,71.866524,-66.415863,-130.60345,-68.247795,-108.13627,-71.139473,85.898476,0.026954591,0.070534721
12205000,-43.881336,-80.471268,-6.3550172,147.2917,-69.165077,-177.02966,-76.489777,-148.55284,-6.3740463,147.29044,-42.980854,-19.345547,-91.684334,120.79662,-77.885658,147.34181,-65.123245,-3.834029,-67.281403,40.022511,-0.021723123,-0.034450445,-66.134071,13.559464,-71.973167,154.96782,-69.201859,0.31685609,-70.719696,-162.75276,0.032256529,-0.035528231
12516250,-38.773502,-105.04353,-6.4263597,91.944252,-77.293289,-93.613441,-69.526718,-121.75246,-6.4400811,91.965286,-44.022579,-78.892494,-63.951607,6.6966805,-71.236832,-110.5536,-71.999924,-13.942137,-63.863739,-172.63181,-0.02983539,-0.050638501,-60.408386,67.190689,-69.695061,77.3564,-72.699089,13.23037,-64.400078,27.576578,0.042516515,0.028461758
12827500,-40.935989,-126.31245,-6.5234103,36.392254,-75.56633,14.978347,-59.955067,-81.113113,-6.529007,36.298359,-65.835182,-74.063606,-66.330208,-83.785675,-71.247093,112.29361,-66.635193,69.626053,-68.302437,-21.584295,-0.02820719,-0.034244902,-66.401772,9.6467609,-66.67601,117.52633,-66.728386,113.09872,-67.704544,-75.384415,0.036360558,-0.034707155
13138750,-43.785744,-65.061478,-6.6411557,-18.766659,-64.676476,-169.81425,-68.743759,2.2122157,-6.6364613,-18.848545,-45.307674,-20.541708,-75.718132,22.56418,-69.612442,-136.47601,-68.130768,99.002808,-77.028191,55.295826,-0.030401284,-0.077318117,-66.604767,88.498955,-70.295944,92.671333,-70.716988,82.235863,-74.131454,-170.09753,0.022743808,-0.069002084
13450000,-37.231014,-85.369286,-6.6913905,-74.189362,-64.96312,66.595039,-65.265762,-172.23053,-6.6782341,-74.173912,-44.063202,-56.970829,-69.728439,126.74211,-73.387253,99.728775,-69.545326,-109.07072,-64.907425,29.95397,-0.018486926,-0.02339533,-61.164661,15.043873,-74.145844,67.27829,-64.043205,-50.088097,-73.159668,-71.210175,0.031581227,-0.039646562
13761250,-37.001156,-116.70538,-6.7454948,-129.47607,-69.143021,26.297804,-69.557632,-77.59214,-6.749948,-129.50363,-50.565071,-102.94875,-72.127014,173.509,-67.430214,-101.95117,-66.853722,-139.24223,-67.787682,-27.740126,-0.026531158,-0.091157131,-66.743286,153.95862,-79.066551,4.0065613,-77.269897,151.70888,-67.976173,106.41721,0.047880914,0.088263616
14072500,-39.964191,-111.14199,-6.8391171,175.04425,-66.458023,41.456902,-72.961945,-54.337975,-6.8391457,175.00092,-47.236088,-54.656628,-75.846581,130.28857,-73.053421,-12.754119,-63.550632,152.22108,-71.240135,-70.912613,-0.028905511,-0.15009536,-63.937218,-14.285522,-64.300163,-77.403946,-72.562157,81.178871,-61.501102,86.329605,0.04640137,-0.04125195
14383750,-36.302349,-107.93403,-6.9078236,119.71859,-67.654373,-108.39922,-76.150078,122.86132,-6.9088407,119.68652,-44.928215,-116.78024,-72.387985,157.58476,-66.700066,-91.61039,-64.760864,45.374031,-63.806896,30.918764,-0.025347332,-0.13370821,-67.972336,2.5534885,-69.65535,-175.12019,-70.097168,70.121407,-83.779831,-176.30431,0.041980736,-0.061200816
14695000,-35.245098,-139.20969,-6.9818883,64.300423,-70.24247,65.067421,-75.789383,111.20739,-6.9807353,64.441231,-42.953381,160.59215,-70.706131,-129.98772,-84.152451,-151.71909,-59.179295,-93.107841,-75.354111,-89.584396,-0.020345546,-0.073141471,-64.903229,-0.93855447,-69.122162,-62.804729,-75.554008,45.038006,-68.809227,-28.354786,0.025494663,-0.064002
15006250,-42.984146,-173.91609,-7.0517378,8.9640408,-70.631516,-22.085197,-68.980789,-37.137478,-7.0428295,9.0106077,-42.8904,84.325821,-71.976479,-104.61726,-76.600075,66.9077,-74.007118,34.579552,-87.066933,146.36244,-0.017200556,-0.17275308,-71.227028,-106.3007,-68.366066,106.18075,-73.90007,58.464554,-73.91156,80.31781,0.043032236,-0.10153369
15317500,-40.382183,-80.523659,-7.1381278,-46.357479,-77.753952,-131.07454,-64.615135,110.19225,-7.1434684,-46.331543,-44.115402,16.029079,-80.073929,69.64814,-68.984886,59.272717,-73.327515,113.23228,-66.446289,18.408674,-0.027719995,-0.096841387,-75.043549,170.68922,-67.183151,48.24551,-69.411346,115.15728,-76.338806,30.363695,0.045649882,-0.065876685
15628750,-35.521297,-104.82957,-7.2055244,-101.59476,-69.557678,-153.93456,-65.788986,-41.675423,-7.2264528,-101.53014,-49.443737,1.2381907,-66.990952,-165.27075,-62.490551,73.505638,-81.91333,-45.57708,-67.569862,-124.95367,-0.016576612,-0.12058647,-67.760666,-18.871166,-68.270256,128.54411,-73.725754,58.770966,-73.682602,91.766342,0.046253849,-0.046684388
15940000,-35.810696,-129.20291,-7.2496486,-156.90707,-69.790436,-161.58759,-67.219269,11.168885,-7.2685471,-156.88002,-46.956093,5.0837569,-69.950363,-36.811398,-66.114525,-112.33617,-63.67062,75.099358,-60.677986,129.03903,-0.026965864,-0.1847422,-62.692757,-23.146852,-70.702965,160.17316,-77.953148,61.289597,-65.746933,154.90642,0.037914861,-0.072268285
16251250,-37.225243,-131.6481,-7.342669,147.59647,-67.076561,-122.84801,-66.063477,169.49292,-7.3278437,147.70485,-47.021542,-53.846157,-81.450912,106.0414,-73.767136,4.416431,-66.259201,-17.612694,-70.114479,-39.319885,-0.03013123,-0.095288441,-68.15815,114.40067,-68.18782,82.685669,-62.938793,-23.476555,-63.369823,7.7435322,0.038543511,-0.0020671841
16562500,-34.039455,-143.33731,-7.4064479,92.482903,-74.651581,34.290298,-70.713341,-27.24469,-7.4133554,92.500305,-44.61301,-175.19598,-68.29644,24.494642,-65.334633,70.131889,-74.782326,-140.70663,-81.588875,121.9622,-0.025164032,-0.071733274,-72.514,-158.8712,-62.08931,-30.435247,-63.131786,-48.407955,-67.835396,-157.03848,0.046496641,-0.071886115
16873750,-34.708855,-172.03389,-7.480463,37.207504,-63.020477,61.334076,-67.783348,-28.685329,-7.4751048,37.145077,-40.906593,100.00852,-70.466095,103.5126,-65.1642,-131.2822,-77.055367,-115.25353,-70.465157,-80.437111,-0.011772832,-0.1210396,-64.050621,65.01265,-68.598648,-23.939642,-68.188026,14.70648,-71.260292,-141.40762,0.032261156,-0.073572546
17185000,-39.455032,165.08272,-7.5324154,-18.279602,-72.169594,102.9999,-78.257851,36.20562,-7.5451293,-18.212688,-41.143795,34.734341,-64.456886,-16.342064,-72.132568,124.88572,-72.379265,101.15733,-59.752728,-156.34218,-0.019463202,-0.092736177,-61.967499,-129.76686,-66.030518,-8.3842058,-66.632858,-23.067659,-74.734695,-100.16023,0.033523593,-0.11427292
17496250,-43.705624,-155.55374,-7.6383858,-73.423752,-66.152412,-162.51547,-87.625923,-122.64294,-7.6228652,-73.390396,-45.505764,-32.380344,-62.215427,59.226997,-66.585541,27.392565,-69.055496,48.811718,-69.843239,-119.83826,-0.033912472,-0.027977902,-69.928558,64.368118,-66.552597,-135.09138,-68.697044,-166.73328,-67.809868,-163.29951,0.030472456,-0.087930232
17807500,-41.675026,-163.27434,-7.6881628,-128.67928,-75.540543,-77.900421,-65.116409,-92.198715,-7.681354,-128.67682,-53.242538,128.90808,-63.970581,151.09045,-69.797798,55.553471,-64.45932,-79.149857,-63.122337,80.541,-0.012573136,-0.14829829,-66.414001,131.47115,-64.198273,5.0518751,-67.818886,-118.48013,-63.832573,35.483959,0.028922169,-0.040771723
18118750,-47.229034,-169.53082,-7.7548299,175.98857,-78.143547,-159.2675,-67.282082,114.84438,-7.7423687,176.06398,-44.29018,78.047661,-62.212536,118.15395,-62.973621,126.7589,-67.335503,-75.204559,-71.352859,-57.823753,-0.01639732,-0.14914544,-62.564148,130.20796,-68.614426,-158.33052,-65.087608,-64.300117,-60.113041,-176.72542,0.037027415,-0.014197369
18430000,-40.932045,-102.30893,-7.8112054,120.69375,-72.300583,174.31679,-69.506546,-154.64455,-7.8207688,120.7104,-44.615597,63.621586,-70.158981,177.87036,-75.009735,-120.97182,-74.611961,-173.30864,-68.153625,148.89534,-0.014025119,-0.10534128,-65.375969,83.085129,-68.938797,123.84856,-72.649368,156.34137,-66.881523,65.447311,0.024111988,-0.11778372
18741250,-35.96096,-140.25475,-7.906827,65.513153,-70.039413,-44.423801,-69.415062,5.3259563,-7.8799391,65.512756,-41.953121,68.514389,-65.518349,139.2972,-74.70755,-141.88966,-63.567463,68.546539,-68.551849,6.7168999,-0.020709148,-0.19060503,-82.900696,166.31061,-69.346809,93.319717,-68.395363,179.90802,-69.09317,-18.958496,0.045756955,-0.14086811
19052500,-36.842552,-170.66971,-7.9370828,10.288672,-75.788055,-165.88658,-63.117439,-3.357667,-7.9450679,10.259086,-38.243122,32.587238,-68.301521,-89.499397,-64.904816,-73.670212,-59.815796,-157.71912,-62.574314,143.99797,-0.01305422,-0.11187754,-82.624374,141.91879,-64.990128,-156.28078,-75.903931,-12.043774,-61.55035,-92.562134,0.048868019,-0.1563779
19363750,-42.515011,-175.06773,-7.9841161,-45.104275,-67.683144,-74.080124,-67.152023,-169.40298,-8.0052347,-45.114498,-38.28215,3.6110716,-72.435539,-3.5814762,-69.88282,-150.59505,-62.540466,-112.60905,-80.382401,117.32211,-0.025321554,-0.12959772,-67.336395,-124.48367,-74.815224,-65.057495,-89.87381,-169.21199,-73.062057,113.4054,0.033656135,-0.15415075
19675000,-39.403973,-146.4209,-8.0839624,-100.27612,-64.742455,7.4308591,-64.386902,-139.0865,-8.0844469,-100.2218,-42.768845,-10.724052,-71.895073,-39.3064,-64.671333,97.223427,-70.259575,-57.67577,-70.284073,-68.853127,-0.035479132,-0.17531504,-63.231361,-167.64075,-66.921524,-7.1968937,-63.986355,133.37933,-64.805794,149.11292,0.038144778,-0.097854085
19986250,-37.785057,-165.67148,-8.1266031,-155.455,-68.286812,-112.8756,-63.782749,-11.566466,-8.1487865,-155.48129,-41.440601,11.368661,-66.36515,175.25253,-64.782059,-95.130035,-71.256264,-177.9489,-65.139969,-8.1114235,-0.024768816,-0.14148399,-76.485222,91.097862,-70.924065,-66.619331,-63.275524,144.47681,-66.282845,111.16639,0.030213857,-0.098904043
20297500,-39.374008,-177.7865,-8.1837845,149.2533,-67.260147,25.937868,-62.756329,-134.99939,-8.2016439,149.31169,-39.85968,-16.878569,-71.837692,12.60683,-65.079018,29.484642,-65.856773,118.16152,-84.437111,64.853615,-0.024692798,-0.11305415,-71.793343,-18.864332,-72.28389,-52.71291,-70.536613,99.272141,-82.10965,134.46423,0.037230175,-0.12796897
20608750,-38.840462,-168.66571,-8.2640753,94.055695,-75.672562,-130.65315,-62.948463,-2.0048795,-8.268837,93.990021,-44.4874,-42.389915,-69.974281,167.9324,-77.88472,-134.08821,-68.7948,22.384262,-71.451591,-133.64789,-0.038132053,-0.16861467,-60.335072,-163.98679,-86.258057,-87.283707,-63.310535,-84.071724,-64.368935,16.791471,0.039213113,-0.11387938
20920000,-36.895813,178.58601,-8.3391914,38.805264,-70.458778,-54.148502,-63.57478,-145.52515,-8.318615,38.816704,-46.644218,7.5258508,-66.313576,-104.25057,-73.065979,-162.46727,-72.62265,3.064182,-65.891747,130.43887,-0.014056542,-0.082168594,-72.82692,-40.05529,-71.124153,64.529999,-68.378296,146.4985,-75.295708,132.49059,0.029890971,-0.015612925
21231250,-38.827503,155.97282,-8.3675795,-16.417744,-64.265602,-152.8044,-67.711975,-118.86797,-8.369606,-16.291388,-40.337082,-11.04735,-67.907181,138.63637,-65.149559,-27.086277,-70.41835,-154.64261,-65.611076,-82.950821,-0.0247407,-0.11387673,-82.707657,-58.839615,-70.072983,-103.82443,-77.797791,113.55955,-68.929115,100.72337,0.030300744,-0.088976741
21542500,-43.167599,157.27332,-8.4461212,-71.683876,-67.661858,-169.86429,-66.940636,96.878021,-8.4461088,-71.701248,-40.28957,-45.260273,-61.805447,-165.67249,-71.99913,-26.408522,-67.550308,53.177166,-66.640388,153.72214,-0.026066547,-0.070052028,-70.343216,-151.31262,-69.213264,-156.61617,-62.204472,-127.20285,-63.718578,166.29768,0.031875208,-0.15560678
21853750,-43.505817,171.61943,-8.5164042,-127.05614,-67.524956,129.25626,-71.046722,-103.33151,-8.5229025,-126.86059,-45.167778,-76.521408,-65.142761,-108.04841,-70.14183,-98.654793,-72.226952,11.8401,-67.655251,52.183937,-0.031493403,-0.12538446,-64.17836,-38.945877,-58.752239,-115.52642,-69.05217,100.78,-65.592583,142.52731,0.039278787,-0.080589153
