!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 15:17:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
4112500,-35.342712,-45.112904,-3.6096444,132.72044,-82.659073,152.89693,-70.66935,45.701191,-3.6135166,132.7859,-34.258373,-45.211582,-66.663422,-171.37175,-71.006554,-129.51367,-70.863754,-115.45011,-71.023018,28.01104,-0.022953583,0.012455278,-69.83931,94.871254,-75.323746,36.626495,-71.570915,103.28805,-73.260818,91.58551,0.034041408,0.15498161
4423750,-34.251133,-82.971107,-3.7404532,75.618347,-75.118843,-87.413353,-86.827133,138.38187,-3.7340775,75.618919,-34.778919,-79.494461,-73.51757,129.06082,-60.933098,163.68567,-68.865929,-22.786469,-65.078308,109.3819,-0.025588706,-0.073788472,-69.216049,-88.834801,-66.155853,-102.15999,-72.058617,131.51794,-68.057953,-84.355682,0.043576598,0.10828342
4735000,-41.326572,-98.516685,-3.8826892,18.485624,-68.683098,6.5133367,-76.482628,42.108498,-3.8812125,18.541235,-42.032162,-81.526085,-65.421524,-31.053452,-69.955849,78.667931,-71.435394,7.8593564,-74.35791,56.089474,-0.027846608,0.033109456,-65.600204,-139.70755,-63.477001,-24.807434,-68.279686,49.640911,-80.330612,153.74429,0.038763646,0.18646036
5046250,-37.918472,-50.961136,-4.0020118,-38.541245,-69.078148,69.939941,-72.654587,-4.3335781,-4.0085759,-38.547527,-37.610428,-49.041019,-74.773369,-0.33731437,-74.247459,-105.8645,-69.918304,44.47253,-74.128159,-151.79144,-0.019118946,-0.014783151,-66.611252,82.315948,-65.165108,-72.855019,-66.204842,-140.94029,-66.916702,66.845261,0.031403389,0.097567663
5357500,-34.892506,-92.625061,-4.1295166,-95.620003,-63.002571,120.42149,-67.645348,69.318237,-4.1356797,-95.646957,-36.797161,-85.419014,-69.362503,-35.923878,-81.130341,-97.343895,-71.971001,-167.67125,-70.829262,69.931465,-0.026678052,0.029052513,-65.722855,-141.44649,-68.612503,-32.03331,-76.135025,-40.632397,-64.966087,-29.80825,0.034801073,0.077212691
5668750,-42.281761,-131.30466,-4.2636909,-152.74522,-80.958099,13.633711,-65.101273,-36.463963,-4.2438493,-152.63071,-53.087711,-105.40046,-79.706795,-134.1553,-75.869484,24.562939,-69.904221,-62.13755,-65.518898,-138.76494,-0.010858489,-0.030799944,-65.718483,100.79264,-67.09552,109.78051,-65.629074,121.38376,-63.157532,-142.78334,0.030636964,0.015390386
5980000,-40.458496,-24.836815,-4.3592677,150.28983,-67.52552,65.123917,-75.507301,83.323586,-4.3685212,150.29456,-39.025696,-19.590103,-67.146278,6.6569858,-78.408012,-59.245972,-64.666748,99.536644,-63.685703,-96.468269,-0.026884597,-0.060622584,-65.700691,-75.494942,-69.653488,-109.32001,-67.813042,-112.99283,-71.948776,-77.19323,0.040456608,0.06820377
6291250,-35.258144,-62.405888,-4.4931412,93.277977,-72.271118,130.05084,-68.793228,19.461893,-4.4842033,93.304916,-35.701851,-56.174965,-66.906471,10.458086,-72.887497,-177.56631,-78.148689,26.624796,-63.012249,97.289124,-0.026352495,-0.07395938,-66.635979,-160.93425,-73.857887,-171.17107,-85.298187,-96.850464,-64.941406,-48.870518,0.034239173,0.016343271
6602500,-37.219437,-88.501747,-4.6005578,36.321335,-72.95826,102.38678,-65.169968,42.537178,-4.594099,36.371334,-39.361523,-77.245171,-69.78183,149.97958,-74.941284,46.834324,-72.045227,78.720551,-64.978676,46.390251,-0.024162527,-0.0020581894,-66.794701,-91.876106,-61.925251,-153.11522,-67.670448,-20.872187,-65.868362,28.462179,0.016989339,0.062842779
6913750,-39.641212,-75.700905,-4.7133007,-20.631657,-73.526932,-22.349098,-77.081787,-37.946098,-4.6941075,-20.641647,-40.091599,-60.044147,-65.234444,-89.018326,-75.008224,-25.039042,-68.233429,-123.55926,-70.046104,-146.19833,-0.022585893,-0.02892755,-79.303123,59.493549,-71.570168,83.654358,-71.401924,-21.889154,-73.949753,-120.4621,0.039770268,0.1261638
7225000,-36.104836,-86.723053,-4.8206463,-77.567558,-68.147728,-91.785591,-70.602768,64.688316,-4.820766,-77.617584,-37.819202,-87.293968,-68.849518,-143.34833,-66.439209,74.236504,-69.742302,-24.973564,-69.370247,-136.30365,-0.03199093,-0.011289116,-70.208778,89.554344,-68.459846,-42.607201,-65.227638,70.478104,-68.519157,132.91464,0.041578729,0.027193686
7536250,-38.567276,-123.98015,-4.9278078,-134.50519,-69.567673,-155.70961,-69.823692,-105.18421,-4.9224625,-134.52927,-44.051014,-117.45102,-70.678246,100.33993,-66.811295,104.30834,-64.632339,172.25031,-69.656059,-3.3397741,-0.030868184,-0.058335278,-69.485344,36.917068,-67.300072,-117.62922,-65.649971,70.760635,-80.791954,52.614807,0.039512735,0.033914354
7847500,-46.266594,-75.146858,-5.0233035,168.6002,-65.260895,-159.89323,-67.230339,-52.931446,-5.0161228,168.62099,-46.663246,-24.972757,-75.545242,-40.735916,-64.565918,-166.63756,-70.465614,84.86377,-71.614494,71.582832,-0.033424899,-0.074191034,-61.725765,-118.90807,-65.996292,164.22255,-67.533264,59.13327,-68.366295,150.12939,0.031902444,0.027778618
8158750,-38.037231,-75.28672,-5.1260204,111.70923,-63.09026,160.75391,-65.73848,-71.700455,-5.117641,111.61132,-41.162933,-68.177322,-76.278732,-123.30533,-74.903221,123.84956,-66.295967,11.410139,-72.859833,85.522552,-0.022726147,-0.090304002,-75.80162,44.183861,-70.85672,121.80356,-64.450523,157.467,-70.034363,145.48195,0.039940581,0.022686075
8470000,-38.797119,-116.41795,-5.2227125,54.766644,-65.720093,-176.47643,-69.452873,-37.714497,-5.21629,54.790703,-46.105747,-115.60042,-67.576607,31.378323,-62.195179,-102.885,-69.650848,93.680466,-74.990906,-114.75889,-0.025087746,-0.023248717,-67.081383,-26.189003,-69.666412,-46.804832,-73.878967,-112.95463,-66.310631,-168.07332,0.045347098,0.07747741
8781250,-50.196617,-82.945557,-5.315393,-2.0137384,-60.504951,-57.614895,-82.624573,64.126099,-5.3214726,-2.1062698,-50.898445,33.440453,-68.56134,-53.156113,-69.56102,0.79007119,-69.126595,169.41789,-77.047661,28.055157,-0.028748639,-0.031019351,-67.507553,51.368408,-68.125404,-175.17278,-69.018059,-167.077,-62.57555,-1.1970389,0.033883709,0.02962116
9092500,-38.82095,-66.117867,-5.4238687,-58.905689,-65.628815,-169.87225,-63.259613,110.40263,-5.4027691,-58.901291,-44.458588,-26.919479,-64.770615,-98.550606,-67.986404,62.567989,-73.652328,158.35881,-75.410347,35.737671,-0.024611315,-0.011604885,-69.490547,135.7428,-66.452515,12.353103,-62.453571,139.73553,-68.258667,39.930935,0.040380694,-0.014953322
9403750,-36.69062,-113.26247,-5.5122118,-115.80377,-73.851639,30.18918,-67.177055,-56.956486,-5.5115685,-115.81117,-49.347332,-0.46474177,-70.874382,-77.946762,-67.654678,63.167252,-73.678223,24.084909,-68.959244,151.7502,-0.020566355,-0.082303792,-72.03476,-75.564575,-76.298508,-106.40691,-81.749542,-100.79481,-72.369789,-93.257019,0.032673787,0.056309313
9715000,-43.885448,-168.76105,-5.606195,-172.59827,-73.533447,-36.436672,-62.185749,-80.714363,-5.605382,-172.56783,-40.687614,15.685646,-62.62587,19.959988,-66.714149,-85.56971,-69.691475,9.0912209,-62.850304,84.624054,-0.026054308,-0.14747706,-67.03894,67.993195,-69.799271,131.66565,-70.216888,147.07162,-65.921143,-56.221619,0.037558675,0.021213142
10026250,-46.239517,-37.549713,-5.6922312,130.53078,-64.769211,-131.76288,-62.160515,-110.93088,-5.700428,130.53703,-37.003181,-23.58053,-73.32476,-23.936934,-60.057693,103.64993,-63.157257,-97.20816,-65.676064,117.38203,-0.024218233,-0.072829917,-79.641594,107.78004,-71.448746,130.6431,-79.250778,-29.794228,-62.054367,-70.743668,0.044987932,0.027439523
10337500,-39.138813,-74.451218,-5.7834945,73.728256,-75.594673,-7.4771371,-71.615364,159.49355,-5.7799053,73.717155,-37.951256,-55.389755,-64.81395,20.378557,-75.65538,157.42033,-69.5821,71.982384,-75.248993,-26.217815,-0.01995025,-0.072652079,-86.896431,15.502033,-70.075226,-48.51096,-66.755241,49.500652,-82.826134,-39.317188,0.040377103,-0.056252599
10648750,-41.876724,-87.042961,-5.87743,16.898716,-72.222275,-161.56168,-67.265121,-70.997581,-5.8687596,16.933914,-42.524986,-54.590385,-75.262497,-50.631741,-67.899971,-77.08316,-78.430756,165.22603,-69.643501,-25.1922,-0.026549648,-0.064619571,-69.292931,-103.87724,-67.030289,170.7908,-72.519768,-52.67334,-63.78223,-80.69503,0.032370612,-0.025866678
10960000,-39.701252,-78.162613,-5.9561129,-39.875034,-78.250237,-52.769695,-76.224678,-95.720116,-5.9573727,-39.87236,-42.682907,-51.473373,-69.811737,70.942894,-66.45578,-44.990223,-73.443665,142.20454,-72.220955,73.896278,-0.025379879,-0.08161474,-65.871727,148.21416,-66.844215,-108.30818,-65.889694,5.4085484,-64.14399,-11.914415,0.037213236,-0.07500983
11271250,-36.984852,-98.722664,-6.0481997,-96.703987,-67.394653,-17.887148,-71.245636,16.361851,-6.0442939,-96.630173,-44.115921,-66.564926,-71.381248,140.1393,-63.298744,-104.14341,-69.822563,-151.16402,-65.351044,134.24402,-0.021167463,-0.0823403,-64.992973,108.17879,-68.539963,-148.94493,-73.807739,10.415742,-67.791245,97.181274,0.034213487,-0.059683993
11582500,-39.148899,-137.86241,-6.1314244,-153.47478,-66.198822,-30.840347,-66.019646,168.88295,-6.1264586,-153.38739,-45.316502,-25.816265,-79.800957,-36.734211,-65.950821,-131.98891,-68.765778,26.001865,-67.897285,15.777995,-0.016420705,-0.14366448,-67.399193,169.91566,-70.145599,27.671894,-75.374855,-29.249708,-61.782166,-101.9277,0.046108883,-0.047863927
11893750,-45.640816,-126.05024,-6.2092519,149.71152,-67.147392,-144.86436,-64.476715,-93.082848,-6.2203507,149.71687,-38.995346,-43.651432,-72.718773,-81.095116,-66.966057,-168.35829,-68.031517,-1.3230799,-68.393448,151.61287,-0.027316734,-0.031850148,-72.741562,-5.9447045,-68.842369,-150.96106,-64.504532,-9.7556067,-64.672646,-123.91599,0.022691792,0.012378074
12205000,-42.521637,-111.56516,-6.2933307,92.966393,-67.155693,154.54352,-64.952553,176.40706,-6.3014631,92.952309,-39.445889,-84.142845,-69.099014,-99.312157,-66.225525,-179.10751,-62.78447,-155.20137,-70.781021,-103.19765,-0.02495835,-0.033928987,-70.598793,-69.227837,-65.447746,-176.81709,-78.214867,-29.256306,-68.956047,114.26956,0.041573599,0.025042269
12516250,-44.293091,-131.01373,-6.3782239,36.236561,-72.460587,-19.718964,-67.994133,0.48626727,-6.3861647,36.206009,-47.734112,-103.85909,-69.039444,-109.81335,-72.119774,93.750023,-72.101631,12.33167,-75.583389,-52.270653,-0.018097779,-0.045955256,-70.80146,-104.42209,-68.09507,-154.96675,-66.443207,-1.2117612,-74.728165,92.904404,0.034172911,-0.052035585
12827500,-45.77261,-75.983269,-6.4517899,-20.519512,-71.553986,-21.013187,-70.787918,-88.083496,-6.4591117,-20.595329,-46.486622,-39.833622,-72.794724,121.13604,-71.969482,-65.224968,-63.399685,-87.091026,-70.878059,97.398018,-0.02673978,-0.028756404,-72.337189,-132.12822,-65.004425,65.630554,-62.524181,-128.25117,-65.203033,127.74158,0.033743981,-0.053798608
13138750,-39.490833,-90.1427,-6.554523,-77.254356,-83.828812,34.544201,-67.201775,-34.642269,-6.5402818,-77.312782,-42.778332,-78.899544,-68.474709,41.237907,-72.729683,-88.136551,-69.240799,16.558357,-72.081985,-87.475388,-0.023591457,-0.061940253,-67.901497,2.365448,-68.195457,110.25941,-78.832138,-13.396003,-75.581169,-102.43814,0.042224791,-0.069418445
13450000,-40.146259,-111.22564,-6.6114445,-133.98903,-66.080307,-70.396996,-71.286858,8.5127583,-6.6080437,-134.03976,-45.752132,-92.576149,-67.847488,1.2276505,-73.458176,161.03134,-74.961487,17.999134,-73.362045,109.69894,-0.02273057,-0.055900943,-76.340988,-80.746719,-77.572174,-29.328272,-64.740143,91.386475,-64.140236,-132.25989,0.031720512,-0.10099057
13761250,-40.797714,-114.11652,-6.688621,169.18401,-62.185646,36.843315,-65.811737,-39.372562,-6.697732,169.22391,-45.098309,-77.264832,-68.823715,-2.1956043,-65.73761,-25.224287,-78.080505,52.549217,-76.582565,-38.197243,-0.035246342,-0.10665165,-67.384773,-147.32788,-68.690948,-103.36359,-71.805511,-143.28412,-65.553795,-45.132816,0.043604787,-0.060090117
14072500,-38.009506,-120.49731,-6.782187,112.5375,-64.485413,126.0233,-69.45359,58.320259,-6.7669349,112.46138,-43.603916,-111.36781,-74.839821,-88.270973,-67.793022,-85.664795,-65.764679,6.0084643,-60.856613,62.251232,-0.031371638,-0.11493624,-72.984695,-3.0850322,-67.936584,100.58433,-68.564598,130.51726,-64.976913,-58.639545,0.044382252,-0.055570912
14383750,-38.816143,-147.48901,-6.8601999,55.861435,-68.622963,-74.098457,-68.363785,115.33184,-6.8538675,55.776958,-46.928303,163.24817,-67.507248,0.0234074,-63.046925,135.01073,-68.961449,77.052086,-71.842224,-59.73975,-0.031225106,-0.073430218,-70.945679,-121.76442,-60.436657,-26.500023,-72.104462,74.360275,-72.109741,99.881508,0.034963362,-0.063755393
14695000,-44.022839,-160.81915,-6.9238486,-0.97914094,-72.473404,126.22493,-71.784721,-125.88513,-6.9285254,-0.93512273,-49.907127,69.547226,-73.412094,154.88046,-65.56324,-111.12608,-79.151436,-23.956345,-66.475609,168.05551,-0.022195596,-0.12367577,-63.200447,6.0263014,-68.489357,164.21715,-65.349098,55.742886,-63.927811,-65.582436,0.031172089,-0.09135323
15006250,-43.230282,-111.00798,-7.006093,-57.656147,-63.045219,44.56881,-71.784286,-13.487818,-6.9907951,-57.695648,-50.907082,-18.182447,-67.656517,-36.502132,-70.935631,21.020929,-71.371742,-7.6903877,-68.210091,-96.685463,-0.026536105,-0.16718392,-63.690182,-51.555367,-66.127525,142.5347,-75.501244,55.585094,-61.559513,38.214752,0.039450657,-0.10805865
15317500,-38.685623,-132.89745,-7.075263,-114.35835,-64.600945,35.101669,-68.278038,33.028713,-7.0727448,-114.33142,-56.241421,85.908714,-67.852547,-162.86249,-75.952278,-108.66229,-71.1464,-63.970058,-63.477989,51.468342,-0.015265869,-0.077292986,-69.034622,4.235467,-84.360023,25.714708,-62.487289,158.21489,-68.612473,-61.82317,0.047156826,-0.044918392
15628750,-40.018288,-153.9201,-7.1401796,-171.11369,-61.69128,-64.989441,-77.402229,-79.91449,-7.1526604,-170.98512,-47.819702,31.361364,-79.147629,147.49402,-71.538757,64.757545,-68.284416,-121.23032,-66.714958,-40.700344,-0.018973606,-0.1320751,-69.769302,7.9752388,-62.140335,88.780334,-76.625069,169.01434,-70.468948,103.01929,0.038951442,-0.024317171
15940000,-42.004025,-137.62694,-7.2155724,132.23222,-64.671829,161.60857,-71.111832,57.05415,-7.2109437,132.19867,-47.700737,-38.929012,-77.338577,-92.550102,-67.036324,-170.89244,-66.194069,-48.182854,-71.562782,-62.950775,-0.026134256,-0.22796343,-73.859886,-176.36353,-63.201637,70.695313,-75.994301,123.11625,-67.929352,12.822607,0.044662558,-0.026830686
16251250,-38.283615,-156.13989,-7.2921133,75.464012,-63.3237,40.504517,-72.948441,43.907028,-7.3031349,75.585503,-56.727997,150.62727,-63.503006,-160.48801,-81.503494,-65.090485,-69.689865,-37.72031,-69.33564,-131.20097,-0.028147265,-0.097235024,-62.007999,96.68425,-63.901127,82.837715,-71.401428,28.74699,-68.21669,175.56357,0.036996618,-0.0217195
16562500,-39.344059,165.0499,-7.3616633,18.831861,-74.554062,-82.733505,-79.121101,138.65437,-7.3646264,18.833643,-42.055477,61.346081,-65.750076,-41.8834,-74.260788,-163.81699,-60.850803,44.835346,-73.15667,52.91766,-0.020655828,-0.16519141,-67.406502,-134.68069,-78.019791,33.271057,-62.886127,85.924637,-63.037151,-103.74342,0.048065759,-0.097654074
16873750,-50.456825,120.43871,-7.4366364,-37.866802,-92.003944,-132.151,-65.228012,40.640747,-7.4331512,-37.888687,-40.362835,6.1012697,-62.169537,9.1455107,-74.861488,-56.332752,-70.411179,83.078308,-74.175217,99.604073,-0.019341512,-0.10752614,-62.463902,143.28398,-75.448944,33.475231,-77.305588,-173.67352,-65.52195,-100.14268,0.03853992,-0.057604089
17185000,-46.445648,-116.99004,-7.4935079,-94.571632,-73.343208,18.954529,-87.90097,-153.69885,-7.5120053,-94.547241,-42.308994,-39.716442,-68.487534,-119.0638,-79.49868,-67.620956,-72.393318,-120.40564,-71.527214,62.545135,-0.028530801,-0.069953695,-69.56694,163.81662,-67.303253,-137.22462,-73.387733,90.465469,-63.850842,163.64986,0.027870847,-0.078668326
17496250,-43.297333,-136.36891,-7.5746365,-151.12752,-65.411293,-57.15472,-62.542404,100.79681,-7.5828142,-151.25847,-47.198841,-41.253445,-65.019295,-138.86417,-68.551315,34.842651,-72.290611,156.8414,-69.117531,162.1591,-0.026020974,-0.073218398,-70.596291,-1.455857,-63.113327,-97.847542,-66.255997,-44.701805,-63.868908,135.91736,0.03857943,-0.037953753
17807500,-42.220997,-132.45015,-7.6448603,152.02954,-66.88932,-62.5047,-78.366501,-156.77295,-7.6373119,152.08009,-46.945057,-61.486935,-61.306816,-129.29982,-68.871651,84.618324,-71.8255,-96.705307,-71.364716,114.53427,-0.019179786,-0.21435384,-65.274902,-159.88823,-69.857849,167.70732,-69.677475,19.36068,-70.112061,-150.28142,0.036952469,-0.041565493
18118750,-39.208321,-145.13089,-7.7000885,95.480743,-70.909355,78.062263,-71.455536,146.45172,-7.7003555,95.353546,-51.542358,-136.95732,-67.332199,-127.33724,-74.673279,4.2925568,-63.150963,-170.77774,-79.423134,176.89166,-0.019602316,-0.15286291,-67.370415,-131.4631,-75.580276,48.432373,-74.616943,34.591751,-72.374847,130.65701,0.029469332,-0.011405221
18430000,-38.139877,-177.51268,-7.7842369,38.777485,-63.68959,117.17187,-80.850876,70.30809,-7.7845478,38.676678,-46.008621,83.738785,-70.801949,115.78373,-72.855743,-176.53131,-65.487892,-139.0573,-64.031219,17.858849,-0.018169783,-0.13571443,-65.145576,7.9185271,-70.376076,2.9227462,-69.281624,68.299118,-68.459991,91.643555,0.024328222,-0.076607704
18741250,-42.008144,159.16367,-7.8450351,-17.811974,-68.152229,77.899086,-64.585602,-32.988274,-7.8496947,-17.790293,-41.765701,26.906954,-68.854111,16.655994,-69.597687,70.735435,-77.633812,159.72597,-70.764648,-2.2718892,-0.02132302,-0.1152638,-73.973503,-83.065674,-68.116264,93.140594,-64.804283,66.012016,-69.041039,14.536371,0.039946735,-0.090536907
19052500,-45.913307,-170.42,-7.9105997,-74.501686,-74.098724,167.91325,-63.466408,57.02412,-7.9048133,-74.651054,-46.392651,-28.573534,-66.988388,46.396416,-72.01873,144.60817,-63.890728,176.38063,-77.247742,98.753426,-0.021582901,-0.087262236,-73.743782,-71.67157,-69.698784,63.44883,-65.779213,-20.734837,-77.928513,-82.983177,0.047636151,-0.16576064
19363750,-40.673359,-171.52046,-7.9622712,-131.24329,-66.60228,-104.54275,-72.93885,-24.292109,-7.9713864,-131.23299,-49.284946,34.059258,-75.756073,39.272579,-79.761169,-60.980026,-61.355762,-40.418125,-76.226463,73.491829,-0.017544661,-0.12344189,-62.136681,-49.519569,-61.497982,165.41223,-65.04364,-14.690972,-71.965134,-45.550934,0.030686317,-0.085593566
19675000,-46.093266,166.15311,-8.0397711,172.09438,-67.925301,59.471893,-71.89814,82.948456,-8.0412292,172.1716,-42.79158,27.481541,-68.666222,40.599937,-81.586563,-120.73322,-66.246796,-168.76517,-73.667534,-63.252243,-0.021455949,-0.12973948,-69.739357,-133.7018,-64.630714,30.290913,-61.576488,-115.35985,-68.217438,-36.578571,0.041485913,-0.13697182
19986250,-47.493427,-135.50343,-8.0962181,115.51474,-67.314964,97.759056,-63.951126,38.657425,-8.1168051,115.59739,-41.592186,3.2803428,-79.08712,19.179756,-71.355072,-52.983826,-67.406227,111.95692,-70.684654,-145.36235,-0.021427074,-0.16171235,-60.162712,109.14663,-76.697159,-173.48526,-67.938293,-31.12772,-64.269585,39.333271,0.025859049,-0.11055514
20297500,-39.629951,-148.56271,-8.1528358,58.930943,-70.471832,-163.48573,-68.361488,-144.13933,-8.1552649,58.905151,-41.184475,5.6097102,-70.411682,31.380667,-70.943092,50.134365,-65.757805,-81.244774,-67.755127,82.106903,-0.025312182,-0.14770851,-76.169174,38.031948,-69.547173,37.189987,-66.006157,-10.592142,-68.385963,177.52719,0.03401624,-0.11652435
20608750,-38.303837,179.9481,-8.2390785,2.1916177,-61.231457,49.738876,-66.064835,176.63599,-8.2448006,2.1859138,-38.048607,-2.9401207,-62.332493,104.76864,-61.331017,133.18745,-70.059654,-6.0782595,-73.044403,-172.66106,-0.030689083,-0.09710411,-75.814476,64.425545,-66.656754,-86.093262,-74.994392,73.794983,-61.008175,-91.427338,0.030257042,-0.05201225
20920000,-41.497898,159.69954,-8.2933588,-54.476059,-61.536598,27.672836,-64.068321,76.574387,-8.2825499,-54.332829,-37.450523,-35.938011,-68.573029,40.427864,-63.714928,55.155968,-62.163517,-18.073023,-75.938698,-125.40928,-0.014454419,-0.088081762,-73.991577,103.11092,-64.436798,-176.14445,-60.983803,-165.32512,-78.536903,157.32759,0.030558825,-0.039656337
21231250,-43.146099,173.31049,-8.3563557,-110.99654,-91.64463,-55.47694,-69.265503,-170.24361,-8.3661652,-111.04715,-40.676712,-65.438187,-62.545315,-159.46101,-62.056316,89.444092,-68.238258,-55.22295,-68.877426,45.781536,-0.023044406,-0.14214931,-69.975655,-95.853485,-68.733627,170.98926,-66.48291,30.212936,-62.007103,-73.941086,0.033317577,-0.069653399
21542500,-43.701263,172.02109,-8.4245796,-167.62764,-62.361652,50.450203,-65.56649,-65.632698,-8.434042,-167.69225,-43.890739,-44.670292,-68.691811,-33.906597,-68.875168,-139.12418,-62.088531,-39.735451,-60.827793,124.31308,-0.019077085,-0.099272236,-67.144409,-29.276615,-72.469093,-5.1994905,-72.395782,9.9495144,-69.126762,39.56319,0.024530029,-0.097323939
21853750,-46.229218,168.0674,-8.4882574,135.7475,-62.303875,-140.24348,-70.42202,24.422951,-8.4816246,135.69897,-41.769493,-54.783573,-70.361694,28.827593,-66.839256,-157.79314,-81.944054,178.55177,-67.952118,92.628036,-0.017929081,-0.11596694,-63.735302,-153.01607,-66.354866,-127.00767,-62.502052,111.61438,-63.143276,-95.536736,0.040488921,-0.082268618
