!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 14:46:30
!Source: Standard

BEGIN CH3_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
4112500,-37.345364,-31.286327,-78.366905,32.089436,-79.254707,54.50359,-61.48745,61.737999,-71.968391,-130.83089,-45.235073,-149.8851,-80.374237,-45.188992,-72.129913,177.85579,-68.674759,-164.18614,-64.942154,-164.53374,-47.899811,-52.703686,-66.458168,111.32357,-70.934906,74.962875,-71.393242,-95.753036,-70.960098,-70.795479,-44.711826,-140.16512
4423750,-32.347763,-72.043381,-65.548248,-73.425697,-74.635345,153.47888,-74.25827,96.721748,-68.123024,134.49345,-34.903862,-9.1373911,-67.597038,-172.21573,-61.732697,106.85458,-69.927338,-134.29446,-64.792519,54.581635,-34.565128,-58.643513,-70.268204,-128.01692,-65.822426,161.38063,-66.163551,-92.841545,-75.976898,50.993748,-35.454189,-55.537594
4735000,-37.36261,-114.81602,-71.707062,11.440144,-71.64817,56.069702,-70.111588,143.37505,-76.574142,61.261662,-32.717651,-68.272057,-69.500626,124.51178,-69.566002,37.64415,-66.835609,-152.88344,-71.843788,-100.10007,-35.268295,-101.28671,-64.860001,3.8871648,-65.193268,-85.209679,-69.039764,51.20525,-67.895187,20.482265,-32.995392,-104.23837
5046250,-42.95248,-34.795643,-71.917381,0.52278507,-64.225716,-20.942553,-68.682098,77.696442,-72.271461,-38.271683,-39.514042,-150.55992,-70.317368,144.82336,-65.417488,-61.767681,-69.241386,-160.50107,-70.205597,120.47625,-46.95747,-82.061401,-72.547577,-170.57524,-74.604172,58.86216,-70.643402,-157.74696,-68.504929,-160.2701,-38.333233,-162.65138
5357500,-35.559422,-71.947327,-64.681381,30.605635,-66.707214,80.346382,-79.06459,-79.979065,-69.928841,-45.057613,-37.767166,48.542622,-68.547638,-54.817513,-64.346573,-49.001637,-69.244682,-12.940811,-63.631924,48.651108,-36.529057,-63.155613,-75.799156,79.13842,-70.999344,-35.753056,-66.541145,176.38734,-74.342644,-100.9269,-49.273518,-14.890815
5668750,-40.131374,-128.74666,-81.380409,148.53459,-69.309166,49.821865,-65.360748,-77.527321,-69.707687,156.2278,-34.366909,-23.267971,-64.602882,5.1586819,-72.455643,100.71252,-76.789291,-57.783867,-94.640213,-100.99117,-35.507854,-110.24992,-69.394325,-155.87976,-66.593399,119.46546,-73.400429,44.826866,-71.863449,-111.35416,-39.070313,-89.307083
5980000,-42.63744,17.62981,-70.952347,75.036713,-79.144257,94.866623,-65.61792,80.023621,-66.538322,-179.21571,-41.927727,-89.939735,-70.675964,-83.600456,-66.402664,78.091629,-71.527161,-175.78659,-73.698616,-77.66526,-44.753853,-162.76743,-64.998047,168.79689,-70.073936,-139.31789,-70.468132,55.458199,-67.79776,126.13326,-43.449207,-165.63168
6291250,-34.838879,-44.872707,-69.366875,82.325348,-79.193306,-112.01138,-70.515968,40.17799,-70.188576,-71.764786,-39.069248,54.683971,-67.065163,13.504705,-67.933281,-172.09607,-83.285423,124.57839,-70.189034,-95.255516,-41.422211,-45.93,-70.806244,121.83652,-67.312225,112.79586,-65.089516,46.480686,-69.375458,-113.48151,-43.056679,17.633099
6602500,-35.861454,-94.966637,-67.857872,-59.325329,-70.988457,139.23312,-63.795494,2.6131117,-65.574417,-138.28606,-33.171749,-4.7648997,-65.577881,105.31932,-68.238373,-83.407669,-71.420303,-111.90179,-66.280586,37.96117,-36.575661,-105.95877,-68.077728,136.43423,-72.861328,139.2374,-78.563171,-15.294888,-71.008125,55.688065,-35.80827,-61.934818
6913750,-44.842911,-100.19861,-59.387573,53.194138,-76.523018,-141.31926,-70.311348,-71.932411,-62.99572,16.737162,-36.187714,-63.414299,-66.254974,-130.90678,-80.693649,-90.685051,-74.40081,-48.360435,-81.754318,-174.89725,-40.594227,176.4606,-69.963226,-174.93916,-65.333984,0.66121149,-63.689037,-11.739793,-74.450539,-134.07965,-36.869938,-131.46353
7225000,-39.201576,-70.525024,-69.828232,116.34707,-75.359772,142.28139,-78.905914,-151.85329,-67.82695,18.771297,-44.687637,107.25434,-64.678894,93.451721,-66.435097,-179.46143,-67.105743,-175.65651,-67.390114,-92.799019,-43.054314,34.247269,-71.843384,-144.53818,-68.391846,78.777328,-78.265327,100.92646,-65.917442,-72.746498,-43.185699,115.78311
7536250,-38.65572,-115.15129,-68.419975,-100.38116,-73.713997,119.83597,-76.808975,-75.493935,-69.154671,-159.68605,-32.539047,31.980387,-60.039478,27.540743,-75.326797,13.097644,-65.532791,-46.379925,-71.520523,-53.612019,-38.746254,-53.951511,-74.121765,-163.99446,-64.241074,81.306465,-72.203476,-172.82274,-68.173485,-40.90794,-37.883472,0.32917842
7847500,-49.785435,166.46967,-72.98661,-17.630779,-69.922287,164.21964,-72.115852,19.018877,-66.749237,-16.653021,-31.335443,-16.41601,-62.491207,-5.7725897,-65.718391,104.94824,-64.633362,-149.06934,-70.271004,-169.63696,-41.655689,-116.8192,-66.66053,131.17441,-71.73407,-154.29248,-65.646255,31.872211,-68.65625,-129.68381,-37.463558,-57.159
8158750,-43.989952,-40.502178,-66.667938,-42.992043,-69.784851,-108.82711,-62.20779,-132.9782,-68.712379,-139.93538,-35.382751,-45.322861,-71.489296,25.213751,-67.132835,93.710754,-71.779076,-142.77367,-65.878525,76.655716,-50.991669,7.1281843,-69.075027,-69.591225,-69.391716,58.323799,-74.33532,-123.88863,-66.44014,40.718861,-43.367268,-83.265663
8470000,-41.146019,-107.39955,-72.117584,-123.68819,-73.593994,-136.36615,-81.852608,116.59007,-67.201149,-34.202457,-38.979542,-24.263498,-65.720436,101.62138,-73.317009,62.499477,-64.810074,-119.75864,-67.72197,-68.01442,-39.60384,-58.854416,-70.676003,114.72538,-68.753265,-69.000084,-71.253395,50.558823,-72.833466,-120.01196,-42.11573,-55.894001
8781250,-46.388676,157.66454,-65.530396,114.31354,-80.238716,-74.314827,-74.495911,83.54174,-68.986519,-49.826366,-36.633339,-36.219467,-71.908401,-67.423088,-74.255997,21.794558,-68.252853,-68.114319,-68.823853,17.828663,-40.96983,-121.13322,-74.278282,-79.883591,-72.30233,129.32776,-65.770515,63.664413,-69.187004,-112.49438,-38.525372,-90.596802
9092500,-43.923168,13.50841,-66.855484,52.17971,-71.491302,28.576553,-66.784706,-14.959923,-72.536499,103.11451,-43.880981,-63.034096,-61.252934,-136.2476,-68.256493,-107.76731,-82.892342,-159.14684,-71.031441,-131.39999,-49.275124,107.21189,-67.688728,-74.03054,-68.399567,-45.995487,-74.658104,-66.531166,-67.421875,55.993401,-42.910744,-148.86214
9403750,-44.528206,-48.85498,-62.648769,13.711909,-71.271698,162.5976,-67.693611,38.396873,-65.041687,44.320126,-40.144291,37.708038,-59.668327,-146.50012,-87.277161,-15.218606,-73.086754,-22.995306,-73.128998,-177.91072,-41.858768,-21.662878,-70.263206,159.9471,-74.30777,1.0953403,-67.721504,149.42358,-62.827229,-106.37769,-48.304489,41.589947
9715000,-50.058395,34.153275,-69.096069,57.755219,-68.143356,-44.218517,-65.83432,-82.767258,-70.388916,86.942177,-34.285141,-0.42642918,-71.170776,-168.05937,-99.763542,56.131374,-70.654419,-175.67636,-78.6464,-98.255737,-41.13348,-78.069115,-64.493164,116.33772,-74.873978,-109.79506,-71.972565,29.485098,-69.389252,-171.22157,-40.95789,-34.063686
10026250,-37.867313,-3.8455369,-66.071205,139.2332,-70.954399,162.0033,-71.085899,161.71756,-73.739334,102.55317,-35.559734,-37.732491,-64.813766,136.06145,-61.80975,-85.191704,-78.700912,-50.994949,-64.053345,175.58499,-51.121555,-115.11576,-70.711525,-74.798485,-64.840607,-110.72576,-71.842865,-2.35537,-61.577957,-94.544281,-43.093124,-82.375427
10337500,-37.161648,-54.472298,-71.510544,50.66404,-75.368782,110.0453,-67.384033,-122.40602,-67.223595,-106.46817,-44.336517,-13.293941,-62.720554,136.3687,-69.509605,-108.72321,-80.06472,127.1814,-89.245186,-121.49707,-43.847546,-36.85471,-72.925362,71.89045,-70.307198,100.56422,-64.687431,-85.861183,-73.419464,-43.704338,-48.223091,-38.966812
10648750,-41.867672,-100.95639,-69.68251,-107.94142,-66.644585,9.4876451,-71.150124,-139.19862,-71.358757,-104.7807,-35.726009,9.7880354,-70.434311,148.81415,-68.802155,-112.47147,-68.084923,153.34569,-59.246792,111.99249,-39.605709,-89.69693,-78.934578,-73.856377,-80.419052,45.676895,-61.70504,-54.619564,-66.381287,-144.94388,-39.993183,-42.24205
10960000,-50.256699,-27.231028,-72.157928,2.3758428,-69.051231,-76.700584,-63.717552,-5.2827678,-67.138184,-22.929062,-33.723377,-27.408751,-67.496086,153.72554,-77.955124,-52.808048,-64.473969,-64.845947,-64.227028,74.606003,-43.601009,-141.22374,-75.574783,100.13857,-70.638412,52.987106,-61.772316,-166.68382,-80.439156,-171.07732,-37.974842,-86.143929
11271250,-41.809414,-57.995056,-65.965851,-84.080299,-74.975082,-64.423935,-64.509979,-98.055611,-72.138245,155.98088,-38.357552,-57.646313,-61.445454,107.81386,-72.86071,167.41548,-75.408646,-104.28345,-72.666458,-22.934725,-61.476162,-89.536987,-65.012321,-145.83446,-72.723045,52.287849,-78.819786,-46.097023,-63.331913,103.6169,-41.719761,-125.43134
11582500,-44.89534,-80.90239,-71.821487,83.368469,-71.806885,-83.781898,-67.776245,148.558,-70.971298,105.0791,-44.602154,5.0629148,-63.924538,109.75624,-82.271484,-117.31017,-62.788921,-100.96566,-62.902855,105.41593,-46.912498,-81.458168,-67.665039,47.307049,-72.133842,159.50461,-71.891472,-153.4348,-71.151802,103.35654,-50.352962,-99.020889
11893750,-45.131748,-38.694332,-66.756935,-78.877823,-75.026459,130.19598,-66.910286,-57.604511,-80.638138,134.34193,-36.859592,1.8088403,-64.715576,84.550484,-62.842552,-91.174789,-77.885872,-89.132713,-65.286545,84.592072,-47.820549,-152.13177,-70.891312,-171.06718,-66.342087,-79.404419,-71.349121,40.672806,-69.106346,-53.059345,-44.754429,-76.628693
12205000,-39.377377,-67.208527,-66.455833,-33.716095,-66.652954,-92.526268,-71.119408,-15.653973,-69.569618,0.18602504,-36.582626,-20.199051,-64.874931,48.487129,-70.44989,89.90786,-76.860748,76.55529,-62.653645,19.252605,-52.683624,21.587883,-66.457558,5.4686842,-64.222862,45.773331,-72.078888,-16.679773,-66.251945,-38.857536,-43.452309,-95.302849
12516250,-41.120911,-119.4364,-66.523491,-4.3476415,-84.478203,-76.349396,-73.363968,102.83791,-65.140228,-93.320984,-38.174065,-20.434713,-64.012207,-17.97646,-76.364326,-47.101429,-68.076653,170.1779,-66.693283,53.519226,-43.698719,-62.384949,-73.435394,-27.63405,-62.095135,133.98935,-75.953239,-154.26834,-66.995964,31.456367,-43.24683,-101.60814
12827500,-55.921844,-139.36707,-75.52755,-166.56378,-63.52116,98.445915,-65.675941,-95.076515,-68.643631,50.975895,-37.825333,-23.737751,-66.263351,-8.1416092,-70.65889,113.89465,-61.292374,-115.44608,-63.50325,-92.129097,-43.061382,-127.75123,-64.428497,-102.21061,-66.098976,-103.27409,-71.687294,1.106814,-63.791542,-140.71979,-43.386913,-121.239
13138750,-43.865273,-54.684601,-83.14151,47.056358,-67.825531,-119.2427,-75.230316,68.358978,-68.043503,-48.073372,-39.286404,-33.892216,-68.213112,-143.2478,-79.805191,148.17378,-64.819229,-121.08994,-64.769211,-132.9856,-52.175507,159.38048,-64.719498,-161.67233,-76.488808,-177.92656,-73.20182,121.00986,-67.900909,-53.094372,-47.945995,-154.00128
13450000,-41.766644,-105.2029,-71.004234,45.960392,-67.754326,133.52705,-68.941963,2.6808207,-72.665764,-42.193119,-40.216988,-9.6990871,-72.168282,119.23759,-84.532249,-17.364017,-78.677223,-53.55426,-71.279663,179.35771,-48.740349,-42.845497,-65.247337,-147.43648,-70.256927,-39.528015,-64.601372,-9.4521141,-65.235596,-122.47798,-51.47464,-33.251888
13761250,-45.058723,-142.98123,-66.979134,-35.327503,-64.410645,-171.73213,-68.697983,-148.06163,-70.586945,-18.170677,-35.369194,-14.499896,-67.870422,130.2988,-76.877792,-18.559385,-65.988968,59.105038,-66.028061,-48.082375,-43.282887,-107.20762,-80.536667,170.21548,-63.666748,-10.805294,-64.028023,132.76166,-64.627106,132.13365,-42.955711,-63.271088
14072500,-49.496658,-124.51518,-72.307129,-152.55104,-70.30529,-144.10724,-68.408806,-179.63638,-64.238541,-26.782774,-34.136875,-46.226978,-64.303902,66.308502,-67.707893,-55.422363,-69.644531,115.27119,-60.611786,80.682632,-42.735607,-147.99742,-66.737617,82.814377,-67.318695,-97.629395,-64.673859,55.118614,-68.084633,172.05841,-40.573586,-99.700195
14383750,-46.60873,-165.39691,-75.641243,141.71439,-66.61367,165.24438,-67.008507,163.28165,-71.587135,-73.06617,-36.922295,-80.540993,-64.419853,4.093729,-64.046638,-176.65248,-67.332268,0.015117236,-64.595535,13.424228,-45.157688,-169.85553,-64.614143,133.02319,-64.854279,-164.41801,-69.093147,-5.8216076,-62.307568,-141.05867,-40.989922,-120.1906
14695000,-45.297298,124.95927,-66.348114,-141.22273,-68.306389,102.30411,-73.81601,65.560013,-67.31694,-110.07556,-45.382763,-102.04926,-70.043388,4.2745085,-69.291061,-164.74991,-71.556396,2.3434,-70.108315,-115.26664,-43.464794,177.99638,-62.167862,109.01505,-61.353085,-47.396851,-62.533386,-127.89222,-68.500748,-64.565994,-40.266636,-131.99776
15006250,-49.113258,47.720592,-61.723633,-177.31905,-66.070602,-66.057243,-74.788254,-93.121246,-78.839828,-163.65146,-50.549957,-54.028088,-67.282852,157.39594,-65.649399,-103.43662,-67.057396,-27.107124,-93.823936,91.022758,-41.990528,140.2459,-72.817802,107.45825,-70.841774,156.77087,-65.836884,69.446915,-69.119057,-160.60306,-39.406532,-163.6176
15317500,-59.668896,-69.399544,-68.417511,-125.54958,-67.636787,-2.6044183,-73.074081,-128.84268,-63.538921,-123.50635,-52.011658,-10.113028,-72.073189,19.582937,-68.509514,-135.44807,-75.911179,105.02853,-68.456978,162.16357,-44.852463,81.725281,-67.692444,-84.440918,-64.441437,153.4803,-68.080368,84.721954,-69.587868,46.702198,-41.528656,155.55737
15628750,-58.198387,121.19866,-62.275658,155.17162,-66.52243,-145.56342,-71.892403,166.25604,-67.968582,122.37691,-45.005241,24.620234,-65.726471,35.371017,-69.796486,116.77827,-71.933075,138.10455,-69.158066,33.249073,-50.975788,2.2798824,-63.679279,48.608112,-67.457848,-167.32848,-63.788696,91.957344,-76.380898,-56.689995,-52.156036,89.045387
15940000,-53.439358,21.610159,-67.788986,33.62656,-68.142242,-50.898296,-78.349411,152.0717,-67.502174,-139.5537,-39.62373,-5.4532418,-69.540222,-48.211487,-65.001419,60.354141,-75.290733,129.98514,-71.868439,63.496464,-49.761299,-99.346863,-69.622528,-51.555595,-73.254723,-139.1226,-72.209999,-135.91243,-67.625732,-60.840759,-49.96265,-59.045216
16251250,-63.633507,169.16194,-78.223724,-75.803108,-70.057335,95.677101,-73.6735,-130.34358,-64.849678,-170.95184,-40.432213,-45.277271,-70.146599,-179.9482,-69.371544,-160.82233,-66.261452,162.34883,-65.337372,100.79359,-48.097168,-152.40443,-72.249275,-97.762314,-70.085876,152.48927,-65.279816,-82.962616,-69.668999,-35.182331,-43.916157,-116.65534
16562500,-45.28846,87.743103,-67.781631,-128.53429,-67.562454,83.230698,-73.272606,-24.622541,-61.044754,154.52817,-43.239006,-87.712387,-67.269234,24.195898,-71.019386,60.661724,-65.818756,124.70378,-76.506531,-29.517212,-44.440895,172.60645,-65.995857,-72.22435,-75.263031,-59.200619,-67.16053,-124.99159,-67.715828,-30.927589,-40.828712,-148.38666
16873750,-40.794048,25.853439,-62.393852,-156.39403,-66.183388,-119.14742,-62.358192,118.90063,-70.341736,2.7609403,-48.128979,-152.39934,-69.464813,142.8055,-66.543808,-9.5371294,-70.435059,-88.408714,-66.385353,123.92953,-41.553608,130.44113,-66.884972,-143.18074,-66.745834,-59.428406,-77.960724,19.983248,-78.193893,-116.40899,-39.576283,166.70898
17185000,-41.226433,-29.659431,-70.906021,25.345127,-62.004173,90.170372,-70.744865,35.279297,-88.026634,55.670097,-44.217236,128.16716,-62.956551,4.1033983,-85.226753,-101.22645,-67.451576,168.38205,-68.504044,-106.93791,-42.948807,79.682159,-67.062149,-178.41496,-67.252174,-165.41354,-63.0159,-119.01187,-68.026596,176.11296,-39.051533,113.33065
17496250,-46.344357,-85.903992,-73.134254,17.48115,-66.005333,-141.95593,-62.497803,105.21275,-69.854996,-113.12328,-38.475994,80.463417,-62.001205,-174.37285,-79.223305,-172.93893,-69.485886,-130.5594,-75.204506,147.91057,-52.254883,18.197731,-71.85202,134.61917,-69.775345,105.42217,-67.232521,-60.646759,-70.51223,91.664001,-42.11861,45.635113
17807500,-59.896366,-109.33746,-69.724449,117.20634,-61.674206,63.441395,-81.777771,66.414696,-65.275787,-5.0763879,-36.176777,40.951653,-74.711876,13.765656,-68.762962,168.17255,-64.700806,-130.72563,-77.694824,-121.95948,-47.243217,-174.01823,-67.830666,33.931473,-68.032951,-144.06496,-63.917122,-154.6498,-64.524544,47.154716,-45.12624,-40.931736
18118750,-76.794128,148.05788,-67.529938,-85.008034,-66.306877,130.25252,-59.972729,-119.19518,-66.288239,-99.524368,-37.345913,4.7796254,-78.541039,-161.33421,-67.879875,-173.04568,-66.882034,93.697418,-93.255486,54.282539,-42.254002,127.93491,-66.378265,175.43846,-68.779129,-15.224282,-70.309608,-134.48969,-63.03904,139.97177,-44.434631,-145.5443
18430000,-50.334732,98.773033,-69.845291,99.435905,-70.728889,35.587891,-60.784275,-60.351154,-67.751869,-85.199081,-43.782299,-7.4869809,-73.843407,65.555702,-67.11805,15.016359,-71.102074,168.9702,-58.814594,95.786827,-42.401302,90.704575,-71.424431,159.81773,-80.329185,-2.0370331,-66.0681,-71.220627,-68.087349,118.24808,-44.636147,144.28558
18741250,-43.802311,59.124023,-69.996811,-47.746773,-65.642967,-86.571136,-62.508205,-48.462799,-65.572754,133.3622,-41.818638,44.229641,-60.611382,94.011353,-74.716927,-104.93069,-65.519829,-0.049039714,-57.031464,54.341255,-43.417824,73.629028,-66.016823,-65.511101,-65.325958,-111.21838,-70.946915,-107.62313,-66.533432,102.42245,-46.106575,96.858459
19052500,-45.265385,4.0309243,-69.794579,14.717374,-66.856117,-78.377632,-62.234901,-93.545151,-66.873062,-171.45932,-37.262959,30.21892,-56.87228,34.992455,-76.520203,72.710243,-69.045486,20.985783,-63.661743,-0.084880717,-41.927814,60.207634,-61.95612,38.053852,-70.65947,-63.718761,-67.906258,-149.35127,-66.560143,38.335888,-47.236271,66.491104
19363750,-61.028938,-30.823999,-69.718231,-43.176723,-63.28516,-142.70024,-68.096153,-44.391918,-66.478333,119.36195,-36.444004,9.098526,-56.985222,-14.10171,-68.82663,-103.40079,-67.022003,91.579086,-58.325249,4.4444246,-41.986797,21.219662,-72.084747,-91.140038,-60.686447,-112.86338,-64.971764,-120.91125,-64.654594,-66.177162,-44.673153,33.061954
19675000,-46.012146,57.01347,-67.405029,-72.893005,-73.276382,133.51332,-68.045769,137.75446,-67.454987,34.340427,-36.422562,-4.7126346,-57.686264,-33.255363,-68.664497,116.5345,-69.913055,50.113052,-60.665695,-31.127728,-46.397537,-18.633512,-62.206879,-137.9039,-75.173859,-34.222767,-64.309448,145.92529,-67.931267,160.16914,-42.963123,-10.260664
19986250,-41.677052,25.687462,-68.676079,-50.158764,-74.364067,49.18885,-69.542976,-149.98488,-72.480431,-11.00461,-36.959511,-28.241297,-59.81176,-49.515144,-62.4464,-148.34312,-69.209717,166.73807,-62.883144,-55.060425,-52.252048,6.6671143,-62.663467,-162.19478,-76.374046,-151.47881,-60.76722,111.02736,-64.631157,147.30368,-44.613396,-61.144836
20297500,-42.994488,-1.5313767,-66.163948,-85.380356,-63.336536,94.827332,-62.500431,79.328239,-70.616867,155.71129,-40.386806,-59.654095,-74.253998,-124.19631,-78.559448,145.69949,-61.87458,-71.208069,-64.469566,-114.94431,-47.477898,-9.7946939,-64.666237,117.22253,-69.032394,164.96306,-74.57235,155.75847,-66.32975,122.1721,-52.528095,-92.137047
20608750,-41.093426,0.37649047,-66.848305,19.689648,-71.266502,49.768993,-67.026566,167.61575,-67.961609,-78.913071,-48.291985,-45.184135,-71.462914,-120.00604,-71.039482,-15.16996,-67.533836,-15.95404,-64.544823,-94.964218,-48.570473,-58.672813,-60.870075,27.214437,-67.574547,68.319794,-70.447899,-12.637491,-64.248497,56.29715,-47.760109,-34.229507
20920000,-39.166733,-28.517841,-70.492828,148.26027,-72.086571,-160.16035,-62.067047,-138.35123,-66.187683,-37.133175,-45.95269,-5.3749394,-65.405998,-97.28759,-63.316185,-49.594734,-70.606339,36.842167,-60.963028,-142.73363,-75.334419,-145.67792,-66.785912,46.532227,-62.141987,-69.999451,-67.58934,2.1631601,-63.070496,-3.9679689,-42.890785,-80.874229
21231250,-40.283527,-63.342319,-61.49955,-16.016041,-63.656883,-50.49099,-68.339981,-139.00999,-64.758377,-147.29128,-49.984913,-46.292233,-62.650986,-160.25247,-65.721245,-86.687981,-63.325909,-61.545975,-78.374855,-112.52421,-48.008068,8.7304554,-66.575653,42.747921,-75.447754,-65.39621,-79.026581,-53.928146,-64.287376,-37.846233,-48.239609,-139.23549
21542500,-45.882412,-81.068359,-74.667999,83.929825,-62.020901,-116.25863,-71.803864,-20.78301,-74.415596,141.76666,-45.91114,95.172554,-77.568939,-159.33806,-69.105209,-100.69478,-64.641312,156.17986,-68.198181,119.0303,-42.840347,-57.094635,-69.918922,-104.26952,-59.293144,19.923222,-65.849258,-132.86537,-60.691959,-21.603342,-48.231045,24.422024
21853750,-45.408722,-45.196022,-76.347763,143.82655,-80.165253,-164.57788,-71.252136,55.381325,-69.800919,-148.7149,-37.065941,44.17115,-69.639809,-161.12291,-77.329147,102.59029,-61.710003,-37.069984,-65.864189,151.16162,-43.249592,-110.6985,-72.743729,-21.510559,-66.602524,-87.751556,-64.116257,177.24373,-61.290939,-95.551392,-38.469208,-37.033604
22165000,-42.278103,-64.427559,-67.55072,33.774315,-83.262901,-150.50464,-91.319443,85.927856,-64.903732,-142.54884,-34.98341,-4.7587028,-68.905281,-173.65981,-66.905106,-103.70268,-77.758774,0.53440064,-67.345963,-76.247246,-46.381275,-157.58286,-62.003426,-7.9424453,-69.301559,-99.742615,-69.801407,135.31618,-61.548176,-82.757423,-36.458664,-84.789085
22476250,-46.464645,-90.23082,-73.071045,-178.99344,-66.309601,-95.282196,-70.940079,55.651676,-76.242798,62.00346,-36.232643,-54.063049,-73.336952,-15.642511,-66.175919,83.428497,-71.919327,-17.801821,-65.276993,28.887493,-51.980576,-145.01599,-66.422379,-121.20231,-66.022514,-57.762508,-64.997162,108.61684,-65.149292,-118.23405,-39.169064,-113.07204
