!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 14:46:38
!Source: Standard

BEGIN CH4_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
9403750,-44.436485,-46.568039,-71.546394,128.91986,-76.600586,-68.347321,-69.424927,-32.128006,-65.404793,135.77954,-39.925217,39.259624,-63.226395,-164.69977,-68.28019,-155.1911,-66.269295,167.51071,-65.397629,-172.70453,-41.677696,-17.01787,-72.464592,161.05475,-70.283867,-79.880722,-69.26709,2.6689138,-80.529007,-52.233765,-47.639206,45.206684
9715000,-49.315212,25.33724,-71.3041,-134.59729,-70.530975,78.980598,-74.768074,136.82288,-75.075745,154.61708,-33.827438,3.3821783,-69.218826,152.55499,-69.832222,-158.01624,-80.238831,9.3336115,-71.893028,179.33641,-41.76796,-74.353073,-70.740746,-150.49129,-70.711197,32.087311,-68.910942,-21.260338,-64.222984,66.767738,-41.286129,-33.497017
10026250,-38.120464,-4.479815,-72.142204,-59.728386,-69.740112,73.449051,-62.835941,-133.01804,-79.105591,108.39857,-35.367519,-34.502132,-64.728691,99.627495,-83.304565,34.872341,-63.05114,-161.58153,-67.928261,138.01189,-53.082691,-124.86172,-65.647217,149.83084,-70.183907,152.67105,-71.4039,7.0669866,-69.893738,57.041374,-43.719212,-85.497681
10337500,-36.62402,-51.459339,-68.10656,157.4352,-71.651558,117.03816,-65.804962,-95.494041,-73.874825,141.43188,-44.300667,-7.6907864,-73.326454,113.34987,-66.067825,118.29197,-68.22789,8.0005684,-66.13018,121.10165,-44.474407,-22.184654,-65.792168,63.016426,-76.77124,-100.9676,-71.611679,123.46259,-66.661957,114.92605,-47.771412,-22.114889
10648750,-41.573524,-93.160957,-71.420029,9.5379696,-69.250832,176.29674,-69.902122,-36.519802,-67.176895,99.209915,-35.722961,10.709631,-67.662712,44.648373,-67.699409,-106.90335,-64.53495,95.557236,-65.405197,107.13636,-40.072372,-89.573463,-67.770172,148.74554,-62.432167,73.716331,-72.77224,-171.71797,-74.706947,-30.324091,-39.734444,-42.350136
10960000,-49.962959,-23.230171,-76.547241,163.94205,-67.273964,-77.599243,-68.039268,-37.299084,-67.26049,-116.32234,-34.06414,-23.375601,-73.98185,59.949772,-65.057373,-25.877287,-72.587761,45.001198,-67.707428,58.812019,-44.346859,-149.09337,-74.210678,156.71805,-70.093117,97.617546,-71.468491,-40.2869,-65.1082,-3.2925789,-38.071686,-81.593491
11271250,-41.379818,-52.689102,-69.212791,130.9558,-67.765488,96.614059,-78.351265,19.327282,-71.986649,159.52374,-38.669395,-57.772671,-67.44725,-177.72438,-74.518303,1.5621815,-67.240784,173.86632,-67.102531,71.236916,-61.986702,-13.029224,-69.98262,-93.841034,-73.51384,-84.045494,-69.899536,-116.7428,-63.108372,-96.505829,-42.638256,-116.55549
11582500,-45.019878,-70.264763,-64.05397,-68.682999,-63.482365,76.998856,-65.070023,-49.073105,-67.241676,-167.76985,-43.869591,0.25893354,-65.100792,107.20277,-69.13636,162.30174,-65.132164,114.98897,-68.127739,142.00487,-49.246643,-78.241028,-76.216492,-129.60345,-64.380836,49.316547,-63.32399,95.061089,-87.261734,29.155844,-49.515915,-88.815109
11893750,-44.296047,-35.383789,-65.250854,-45.524429,-71.771675,14.6003,-68.114326,47.284687,-67.523201,163.50186,-36.455471,4.6731062,-74.366684,83.612366,-84.124458,-144.59085,-81.539711,7.1225357,-64.264374,42.460758,-52.743191,-155.79448,-83.191864,-172.69484,-65.640251,144.73724,-69.220016,110.24922,-69.728081,-48.274834,-44.849644,-78.29277
12205000,-39.239929,-66.411476,-76.434685,-53.703136,-72.033966,-32.325607,-62.845104,-78.00029,-71.707794,-94.242325,-36.693787,-17.078671,-70.248512,-38.750534,-71.591118,-118.47057,-71.307663,-33.23835,-60.659481,37.640339,-51.680897,37.262939,-69.028557,-139.83195,-68.312515,88.623901,-69.288193,74.506989,-72.384125,171.54607,-43.056194,-92.508385
12516250,-41.29631,-116.68231,-69.622696,-113.90487,-65.027512,61.704353,-85.160988,-84.74675,-65.471291,179.67776,-38.64336,-21.960133,-82.662369,-3.7263687,-69.75383,36.123421,-77.395729,91.505005,-76.746361,-51.615406,-43.550079,-56.116241,-67.67054,100.75276,-73.233795,53.442024,-66.022858,9.2967052,-75.844124,75.2864,-43.82972,-101.75097
12827500,-58.14785,-133.43332,-64.901527,40.111732,-61.874439,-72.359627,-68.383286,-37.081059,-66.114731,91.21888,-37.439999,-24.54248,-68.222076,11.181799,-68.39537,86.641685,-78.427544,-177.20906,-63.891846,-37.300125,-44.614918,-129.82617,-74.286621,54.890808,-67.64592,-85.693604,-61.342369,-34.993202,-60.52317,77.881363,-43.877457,-116.71658
13138750,-43.716709,-45.471066,-64.762268,87.810165,-76.494217,65.128746,-72.046082,88.711975,-69.797432,49.705425,-39.49778,-34.177483,-76.55069,136.0182,-70.791718,140.72148,-83.433487,65.720932,-64.529472,-172.18481,-53.571918,148.96921,-60.576839,36.044811,-66.992981,36.397804,-72.023506,-170.13536,-60.417404,57.239616,-48.573883,-158.63409
13450000,-41.87048,-99.596985,-71.202789,-80.639648,-65.103432,17.796551,-66.476578,-159.49355,-67.75425,82.445824,-40.497562,-8.5465975,-70.085854,172.22281,-77.816742,-5.6317253,-68.117599,-165.88414,-64.430893,-151.24979,-48.152313,-36.935871,-71.778839,102.06464,-67.265198,70.84478,-65.701729,-58.683308,-64.734123,23.696905,-52.241013,-23.195984
13761250,-46.516891,-144.82922,-67.216408,74.421669,-80.979073,63.235703,-68.287109,-94.327995,-69.415428,-75.202904,-35.342571,-12.89504,-66.134163,178.51877,-68.555954,-19.571215,-66.244125,-69.12381,-68.811852,148.80777,-43.184074,-97.768723,-69.308464,82.38884,-74.699669,-79.407761,-64.653954,-47.274986,-64.817833,-76.639259,-42.502838,-62.126015
14072500,-50.538666,-122.81214,-67.850998,108.17015,-62.399105,99.228661,-65.205032,-110.94198,-60.995819,179.81412,-34.20993,-44.948524,-61.330273,76.725288,-64.307533,171.77399,-72.610001,-38.852882,-63.57983,21.447561,-43.822044,-146.63972,-62.853344,-31.216732,-63.947083,-162.16151,-70.444153,74.129257,-69.725082,94.443008,-41.096138,-96.33287
14383750,-46.188667,-165.1058,-73.955437,101.04852,-66.550507,44.250793,-63.138184,-13.691186,-66.545433,142.20967,-37.402092,-81.027061,-71.738213,-160.2023,-65.188911,152.61316,-75.46167,-50.147667,-63.29401,-7.9191666,-46.287472,-171.79202,-68.139114,6.342556,-63.96249,145.48259,-72.932129,162.31107,-70.7687,-51.998981,-41.382694,-122.15308
14695000,-46.498196,123.22659,-67.691673,-16.858351,-73.210014,-4.6560197,-75.95784,-55.211033,-68.213165,68.741539,-45.762581,-112.61407,-67.571251,21.788492,-63.85791,-4.7261262,-66.385796,-6.1482348,-60.19944,-72.820808,-44.386829,176.42497,-78.905838,-99.349457,-77.128891,-135.26717,-67.196533,-138.56337,-63.432915,-55.162479,-40.409931,-133.1627
15006250,-47.854382,32.435173,-70.675446,143.96986,-63.056992,38.983898,-65.331429,140.85738,-76.952522,30.021963,-50.835907,-33.671463,-73.644371,87.615944,-73.497131,86.155685,-68.87571,-152.92049,-75.196152,-82.628967,-42.441212,134.07579,-65.736275,-141.07524,-80.580681,172.17944,-70.024551,119.74958,-65.078926,-148.46443,-40.001987,-157.70178
15317500,-55.051502,-73.095161,-64.529594,-72.135513,-66.476013,141.21553,-69.073341,-8.9049311,-62.435387,124.1906,-52.301998,-7.0769076,-78.644096,30.037834,-64.260231,98.060539,-65.617966,78.67926,-71.148125,-175.13057,-43.519016,72.975868,-67.584587,-80.174698,-63.501514,-86.652756,-68.893372,-58.981117,-79.329063,-70.389587,-42.557301,156.07996
15628750,-55.783543,98.434196,-68.922485,-127.41584,-65.050652,-1.2511122,-62.511711,154.16125,-66.894295,-166.46777,-43.275249,25.413967,-89.829697,80.332726,-74.074821,-119.89941,-59.832935,3.9198289,-68.863716,-173.74844,-48.75975,-8.0861664,-64.77256,-174.0175,-71.312866,113.81859,-75.045593,143.1588,-76.798302,-39.027782,-52.246296,91.429054
15940000,-49.006187,37.211464,-65.926407,-29.676445,-67.912872,138.84717,-67.664597,-80.859291,-68.780991,59.957565,-39.324394,-2.8595912,-66.364288,-0.85958713,-67.769669,48.113976,-62.276081,111.70136,-71.494377,-95.100456,-51.493523,-90.76004,-81.649483,-12.024094,-71.661766,179.81493,-65.342651,38.894955,-72.988579,-0.88185781,-52.101196,-58.435146
16251250,-62.659866,163.52696,-76.72963,-85.981567,-68.51313,30.358696,-77.914894,-23.321177,-64.142303,25.084957,-40.151787,-42.661804,-73.140541,-0.51053035,-64.949936,152.69008,-71.256432,34.876785,-67.13092,69.760452,-49.691265,-143.27112,-72.306427,103.23224,-78.592453,-129.06096,-64.478134,154.17613,-68.484024,159.12677,-44.487354,-117.68616
16562500,-45.832706,77.693481,-73.62944,121.40945,-82.067665,-149.91554,-71.710403,-9.0972233,-76.377731,130.44835,-43.109753,-79.482368,-70.261673,179.89334,-68.695503,63.623508,-72.094566,34.397495,-77.502365,120.91865,-45.559856,174.81693,-73.016861,131.9986,-72.571365,90.16024,-67.677589,-30.893461,-61.986519,129.68765,-42.192654,-147.7471
16873750,-39.77401,28.93976,-70.545013,-6.2449198,-73.952415,-72.711906,-78.614799,-38.389778,-63.628773,-11.418764,-48.289818,-156.09666,-70.146461,-28.175785,-96.325287,-56.563263,-77.064713,-128.20558,-67.341415,-149.64273,-41.883678,127.21278,-74.864517,140.92136,-65.05352,-104.53497,-72.015671,-83.98938,-76.44075,-81.592888,-39.079441,170.2888
17185000,-40.801067,-29.454935,-62.759853,-46.417263,-66.087395,76.496277,-71.019897,-165.00253,-65.142609,-124.8932,-43.441635,126.00553,-67.250549,141.92685,-72.338707,172.0957,-68.751778,-48.232487,-75.04702,-47.073753,-42.715595,76.29409,-68.470039,70.445663,-64.531395,-121.689,-74.865837,-25.557804,-63.311119,13.365166,-39.83049,111.99249
17496250,-47.22345,-87.903542,-82.63369,17.84395,-76.110802,5.5636697,-74.017281,-39.291748,-73.548882,6.2244725,-38.001858,80.872063,-73.787003,29.033058,-63.218662,49.893322,-77.746147,-129.74268,-67.713554,-159.01599,-51.769207,12.531965,-63.508087,-38.85117,-71.910034,-87.968254,-77.242233,63.161396,-63.879967,-163.10631,-42.170486,44.814533
17807500,-57.019485,-80.250099,-67.909721,61.879539,-62.143795,-106.55476,-67.713448,42.14439,-62.511909,-111.68997,-36.202496,38.453266,-71.028023,87.806473,-80.79911,91.481018,-69.402298,32.72205,-84.552338,-142.65315,-47.972324,-168.01552,-64.940659,168.31512,-67.517975,-53.454472,-63.470913,100.27507,-70.999855,152.27992,-43.827477,-38.635387
18118750,-57.948582,-93.542862,-66.495911,159.37048,-73.784958,-4.6320925,-74.264,-43.099106,-66.80674,-169.88359,-37.712967,7.1335893,-62.522316,158.08607,-68.01355,119.58498,-93.886589,89.753548,-76.271797,8.3460159,-43.462643,130.79123,-65.9524,-96.426559,-65.764771,157.09996,-65.796364,4.2129364,-71.587372,2.388804,-44.515316,-143.27077
18430000,-50.316692,115.17342,-67.657425,-165.81789,-67.717728,56.280567,-68.856293,61.797127,-65.884163,159.55612,-42.481117,-2.7283132,-64.312538,57.56176,-69.655487,51.454258,-68.684174,99.076965,-62.339268,108.39074,-43.628967,88.834061,-66.257469,-91.632904,-68.996422,165.41298,-68.811539,105.58902,-71.529709,-98.959099,-45.146381,144.63046
18741250,-43.82827,52.298855,-79.610107,-135.19595,-68.621895,130.68117,-82.361855,-92.522133,-77.611771,-116.82661,-41.04771,39.788593,-57.895699,67.061928,-66.902733,119.9337,-66.883797,-69.540161,-63.673889,93.67981,-43.262436,76.093895,-79.791855,-109.00574,-67.922897,-57.136776,-59.539505,50.614853,-66.046486,-83.645782,-46.406883,91.608589
19052500,-44.440235,0.30211827,-69.053925,-10.79758,-71.014381,38.659252,-67.768394,-115.11303,-62.499218,-66.604477,-37.737255,27.561398,-60.366795,36.273254,-69.976372,-45.92009,-67.340073,-101.77171,-58.993408,27.317722,-41.386604,58.919304,-68.361351,-165.37117,-61.494812,-142.67679,-64.580017,33.232018,-60.709347,-147.8842,-47.325493,76.356827
19363750,-55.099182,3.1302929,-65.348396,134.6801,-68.733597,-18.450266,-75.950974,4.5601983,-66.327965,-36.058922,-36.524006,10.786173,-57.586651,-13.415409,-69.917007,36.812962,-61.865665,-137.54453,-57.981331,5.1080751,-42.134239,24.944721,-65.785957,118.54097,-65.993423,-78.454872,-66.500504,103.35551,-69.427612,-139.74579,-44.178692,39.364895
19675000,-45.456947,55.404545,-63.505913,91.821976,-66.600479,95.271194,-78.103676,-153.35486,-65.647316,40.70216,-36.400517,-7.2930064,-56.967636,-36.918514,-73.941093,-126.21981,-67.354973,-3.5282226,-58.724178,-10.249252,-47.163094,-11.98306,-76.157349,-35.54472,-81.797493,38.096428,-67.471832,53.946201,-75.225189,65.891579,-42.943741,-10.827698
19986250,-41.274433,26.262676,-66.271622,155.11411,-79.828842,120.76543,-70.500969,-174.9637,-64.210655,-39.277737,-36.950558,-28.022991,-64.251297,-94.820663,-69.141441,-148.05989,-70.465218,-82.516388,-65.280769,-158.20488,-52.877777,7.751101,-66.234283,-70.604691,-68.47831,-108.18338,-59.767586,10.228839,-65.378143,-1.8915334,-45.407906,-65.889671
20297500,-42.710438,-3.443469,-65.51609,152.52991,-63.283382,2.514771,-72.872566,148.54214,-70.014534,100.04289,-40.701424,-61.842342,-64.440208,-94.042816,-69.532959,92.173828,-70.206001,-86.61644,-64.178955,-99.755859,-47.126263,0.98432738,-62.766266,-107.47074,-61.201427,109.50827,-69.392258,90.330803,-62.170227,-109.87711,-56.512722,-121.93913
20608750,-41.25275,0.80374205,-74.475838,136.18259,-67.576462,-69.449722,-75.266563,106.41449,-81.620636,27.856153,-49.438774,-37.7174,-64.544754,-133.08873,-90.068825,127.71996,-69.555679,-105.24486,-62.872555,-86.241592,-48.489136,-51.027378,-59.006954,-122.04248,-74.175346,10.498486,-61.793625,102.93613,-64.798615,167.24937,-45.560757,-25.046
20920000,-38.852779,-24.921322,-63.446953,-21.957056,-67.441986,47.14798,-76.823082,115.03384,-80.451881,-163.86411,-45.697388,-2.9602787,-59.71883,-160.97614,-78.425812,73.3256,-65.149529,144.46906,-63.024975,-131.61049,-64.581978,-48.173748,-60.28178,177.76942,-58.8997,-52.871414,-76.53334,123.28973,-59.302181,172.17216,-42.633442,-75.279449
21231250,-40.000458,-61.194645,-81.882675,-8.5098009,-61.576862,-98.459534,-63.983826,-118.00585,-69.871674,1.7457162,-50.476593,-32.62355,-73.455574,-152.2782,-61.688511,41.46101,-68.803383,54.669449,-64.406769,-119.7839,-47.004593,9.0874424,-58.216335,167.7188,-71.590584,-137.21873,-68.000671,70.271378,-62.157768,-168.85463,-46.929924,-131.33772
21542500,-46.133945,-77.834381,-74.369934,-116.54424,-69.955132,63.259083,-65.261642,-117.86247,-68.455864,-115.94598,-47.217407,82.233398,-61.926163,165.93295,-66.531929,82.722382,-68.593246,21.260286,-60.406696,-176.10959,-42.227226,-51.485279,-59.271229,111.90274,-73.385582,147.63306,-69.051392,10.299392,-73.64373,160.06664,-46.764629,32.499256
21853750,-45.100704,-33.953899,-73.302887,-42.507252,-65.718369,-76.403854,-73.087791,21.02627,-68.418518,105.40909,-37.505653,39.609177,-75.03685,66.454483,-64.948494,-27.21298,-73.796501,135.79146,-64.297966,145.33192,-43.443237,-113.08219,-61.054813,139.90297,-71.544968,-151.50137,-68.17495,9.943944,-60.522617,90.965385,-38.90847,-36.553654
22165000,-42.89003,-65.62339,-64.860123,-43.021267,-70.835564,-7.4440813,-72.651215,-81.123978,-73.359283,-16.763084,-34.971195,-7.0457616,-63.139801,39.925312,-61.45776,-6.7078223,-60.579414,-83.525108,-65.188522,159.43468,-45.357342,-146.81218,-63.110558,124.24209,-73.655205,-24.976,-76.457153,122.96336,-65.489799,97.685173,-36.954922,-81.363701
22476250,-46.133095,-95.501778,-65.071999,126.01896,-65.15226,171.43866,-78.730209,-127.22976,-71.615417,-10.140712,-36.344841,-55.835709,-67.855812,-26.764156,-67.826836,-61.323391,-82.394478,111.23325,-64.299515,-30.765099,-49.793335,-134.87523,-65.597183,142.67957,-69.080757,-92.15416,-66.130272,17.089895,-69.636208,47.31424,-38.352215,-119.05466
